gene,fdr,stat
CTNNBL1,0.061115,1.0052e-4
CFAP20,0.061115,1.0063e-4
TRAPPC11,0.061115,1.0075e-4
SMC2,0.061115,1.0167e-4
MRPL45,0.061115,1.0202e-4
DTYMK,0.061115,1.0376e-4
URM1,0.061115,1.04e-4
CWC22,0.061115,1.047e-4
DDX41,0.061115,1.0553e-4
GPN1,0.061115,1.0768e-4
GRPEL1,0.061115,1.0986e-4
EP400,0.061115,1.1047e-4
ADAT2,0.061115,1.1071e-4
MRPS17,0.061115,1.1243e-4
SPCS3,0.061115,1.1342e-4
CASP8AP2,0.061115,1.138e-4
SRF,0.061115,1.1417e-4
EEF1G,0.061115,1.153e-4
SRSF3,0.061115,1.1593e-4
XPO1,0.061115,1.1681e-4
TEFM,0.061115,1.1758e-4
FBXO5,0.061115,1.188e-4
MARS,0.062661,1.2419e-4
TRAPPC8,0.062661,1.2928e-4
CCDC121,0.062661,1.3105e-4
UBL5,0.062661,1.3229e-4
BUD13,0.062661,1.3256e-4
ZWINT,0.062661,1.3266e-4
CYB5R4,0.062661,1.3478e-4
WWTR1,0.062661,1.3759e-4
BUB1,0.062661,1.403e-4
SLC25A10,0.062661,1.4406e-4
WDR33,0.062661,1.4937e-4
SF3B6,0.062661,1.4952e-4
HNRNPC,0.062661,1.5042e-4
POLR1B,0.062661,1.5132e-4
METTL16,0.062661,1.5208e-4
BDP1,0.062661,1.5253e-4
RPL12,0.062661,1.5405e-4
GFM1,0.062661,1.5497e-4
EIF3B,0.062661,1.5573e-4
TRMT5,0.062661,1.5604e-4
CCT2,0.062661,0.00015712000000000001
CEP295,0.062661,1.5743e-4
BET1,0.062661,1.5805e-4
RPA1,0.062661,1.6133e-4
INTS11,0.062661,1.6149e-4
TTI1,0.062661,1.6164e-4
TARS2,0.062661,1.618e-4
PRPF8,0.062661,1.6196e-4
WDR55,0.062661,1.6722e-4
ORC3,0.062661,1.6835e-4
MTERF3,0.062661,1.6867e-4
NUP205,0.062661,1.69e-4
CSE1L,0.062661,1.7062e-4
SF3A1,0.062661,1.716e-4
TINF2,0.062661,1.747e-4
GINS2,0.062661,1.749e-4
NOL8,0.062661,1.7607e-4
ORC5,0.062661,1.7774e-4
RPP30,0.062661,1.7858e-4
PLK1,0.062661,1.7959e-4
GTF2E1,0.062661,1.801e-4
CDC5L,0.062661,1.8027e-4
SF3B1,0.062661,1.8129e-4
DSN1,0.062661,1.8163e-4
BTF3,0.062661,1.818e-4
CEP152,0.062661,1.8202e-4
PRPF6,0.062661,1.845e-4
HNRNPL,0.062661,1.8572e-4
SLBP,0.062661,1.8699e-4
CAMLG,0.062661,1.8747e-4
TIMM9,0.062661,1.8904e-4
PSMB2,0.062661,1.8957e-4
GINS1,0.062661,1.8974e-4
GLRX3,0.062661,1.915e-4
KAT8,0.062661,1.9238e-4
KIAA0586,0.062661,1.9309e-4
MED9,0.062661,1.9487e-4
FARSA,0.062661,1.9541e-4
ACTR10,0.062661,1.9558e-4
ARL2,0.062661,1.981e-4
VARS,0.062661,1.9936e-4
CDAN1,0.062661,1.9991e-4
RPL4,0.062661,2.0009e-4
TPX2,0.062661,2.0045e-4
GTF3C3,0.062661,2.0246e-4
COPZ1,0.062661,2.0282e-4
TAF1D,0.062661,2.0319e-4
POLR2L,0.062661,2.0403e-4
PPAN-P2RY11,0.062661,2.0466e-4
EIF5A,0.062661,2.049e-4
PGS1,0.062661,2.0577e-4
HYPK,0.063821,2.0987e-4
NAA15,0.064596,2.1288e-4
KIF18A,0.066157,2.1822e-4
WDR12,0.066295,2.2287e-4
RRAGA,0.066295,2.2365e-4
FBL,0.066295,2.2463e-4
MTBP,0.066295,2.2739e-4
IMP3,0.066295,2.2857e-4
VPS28,0.066295,2.2957e-4
DCTN6,0.066295,2.3036e-4
SNRPD3,0.066295,2.3096e-4
ACTR2,0.066295,2.3136e-4
HGS,0.066295,2.3196e-4
NEDD8,0.066295,2.3216e-4
PFDN2,0.066295,2.3469e-4
SRPRB,0.066295,2.3579e-4
PPP1R2,0.066295,2.3782e-4
HSPA9,0.066295,2.3823e-4
NLGN1,0.066295,2.3878e-4
MRPL11,0.066295,2.4007e-4
RPL11,0.066295,2.444e-4
CHORDC1,0.066295,2.4648e-4
WDR36,0.066295,2.4732e-4
TP53RK,0.066295,2.4752e-4
RPS27A,0.066295,2.4857e-4
UQCR10,0.066295,2.489e-4
ATRIP,0.066295,2.492e-4
VPS36,0.066295,2.4983e-4
SRP72,0.066369,2.5131e-4
IMP4,0.066369,2.5237e-4
GBF1,0.066935,2.5535e-4
RFC1,0.066986,2.5706e-4
TFRC,0.066986,2.5878e-4
GMPPB,0.066986,2.6154e-4
POLR1C,0.066986,2.6181e-4
EXOC2,0.066986,2.6246e-4
PSMA6,0.066986,2.6268e-4
COPA,0.066986,2.653e-4
ANAPC2,0.066986,2.6552e-4
NDOR1,0.066986,2.6574e-4
GGPS1,0.067129,2.6705e-4
KAT5,0.067157,2.7059e-4
SNRPD1,0.067157,2.7081e-4
DDX1,0.067157,2.7126e-4
SKA3,0.06721,2.7249e-4
FNTB,0.067792,2.7618e-4
HJURP,0.067792,2.7686e-4
ELOF1,0.067792,2.7754e-4
SEM1,0.068308,2.8184e-4
ATP5J2,0.06878,2.8597e-4
SPC25,0.06878,2.862e-4
NDUFA1,0.069118,2.8898e-4
BRCA2,0.069286,2.9184e-4
MIS18BP1,0.069287,2.9364e-4
RPS11,0.069287,2.9741e-4
GTF2F2,0.069287,2.9788e-4
EIF2B3,0.069287,2.9835e-4
KARS,0.069287,3.0025e-4
MED4,0.069287,3.0049e-4
RPAP1,0.070257,3.0817e-4
CENPK,0.070257,3.089e-4
NOP2,0.070329,3.1011e-4
AP2A1,0.070329,3.1036e-4
EXOC5,0.070365,3.1109e-4
EIF3M,0.070802,3.1416e-4
POLR1A,0.070802,3.1525e-4
CDC7,0.070802,3.1574e-4
USO1,0.070802,3.1722e-4
EIF3A,0.070802,3.1969e-4
ATP6V1B2,0.070802,3.2019e-4
ITPA,0.070802,3.2069e-4
VPS72,0.071028,3.2193e-4
POLR2D,0.071246,3.2569e-4
CINP,0.071246,3.2694e-4
ATP6V1F,0.071246,3.2846e-4
TBCA,0.071246,3.2896e-4
POLR2C,0.071246,3.3023e-4
RNF113A,0.071246,3.3099e-4
FPGS,0.071246,3.3175e-4
EXOSC10,0.071306,3.343e-4
WARS2,0.071306,3.3456e-4
UQCRC1,0.071995,3.3867e-4
ZNRD1,0.071995,3.3944e-4
SCFD1,0.072576,3.4385e-4
RBM42,0.072675,3.449e-4
MED6,0.073114,3.5305e-4
ADAR,0.073114,3.5331e-4
RPS14,0.073114,3.5358e-4
PHB2,0.073114,3.549e-4
ANAPC1,0.073114,3.565e-4
SKA2,0.073114,3.5704e-4
RBBP5,0.073114,3.5811e-4
LAMTOR5,0.073114,3.5864e-4
USP39,0.073167,3.6213e-4
DDX23,0.073167,3.6294e-4
PPCS,0.073167,3.6416e-4
DHODH,0.073167,3.6619e-4
CUL1,0.073167,3.6689e-4
BIRC5,0.073167,3.6783e-4
GEMIN5,0.073167,3.6864e-4
RRAGC,0.073167,3.6946e-4
RBM22,0.073167,3.7111e-4
TAF1,0.07374,3.7496e-4
SRP19,0.073928,3.7939e-4
PRKDC,0.073928,3.8078e-4
NSMCE1,0.073928,3.8385e-4
MTOR,0.073928,3.8638e-4
CCT7,0.073928,3.9147e-4
MPHOSPH10,0.073928,3.9204e-4
BORA,0.073928,3.9232e-4
U2AF1,0.073928,3.946e-4
GLMN,0.073928,3.9489e-4
RPAIN,0.073928,3.9718e-4
IARS2,0.073928,3.9747e-4
ARFGEF1,0.073928,3.9795e-4
RPS23,0.073928,3.9833e-4
NXF1,0.073928,3.989e-4
PGGT1B,0.073996,4.0121e-4
POLG2,0.073996,4.015e-4
WDR5,0.074111,4.0381e-4
LSG1,0.074387,4.0613e-4
DUT,0.074483,4.0905e-4
FH,0.074483,4.0964e-4
EIF3D,0.07586,4.1641e-4
GPRASP2,0.07586,4.167e-4
HAUS1,0.076222,4.1967e-4
MED11,0.076613,4.2242e-4
DGCR8,0.0772,4.2866e-4
NACA,0.0772,4.2995e-4
SDHA,0.0772,4.3168e-4
COG3,0.0772,4.3381e-4
FAM98B,0.0772,4.3472e-4
BRCA1,0.0772,4.3502e-4
TTF2,0.0772,4.3594e-4
DNTTIP1,0.077491,4.4022e-4
MRPL3,0.077491,4.4053e-4
CXXC1,0.077558,4.4238e-4
RPL32,0.077963,4.4578e-4
SURF6,0.078072,4.4919e-4
RPSA,0.078072,4.495e-4
OXSM,0.078072,4.5075e-4
CARD8,0.078072,4.51e-4
MFAP1,0.078072,4.5168e-4
PAM16,0.078317,4.5544e-4
RPAP3,0.078471,4.5922e-4
COG8,0.079163,4.643e-4
MAD1L1,0.079163,4.6461e-4
CTC1,0.079164,4.6749e-4
MIS12,0.079164,4.6845e-4
LSM6,0.079164,4.723e-4
SEC61B,0.079164,4.7326e-4
USP37,0.079164,4.7423e-4
TAMM41,0.079164,4.7488e-4
RPS19BP1,0.079251,4.7811e-4
BRAT1,0.079251,4.8071e-4
RPL30,0.079251,4.83e-4
CEP350,0.079251,4.8365e-4
SF3B5,0.079251,4.8594e-4
AFG3L2,0.079251,4.8693e-4
RPL35,0.079251,4.8857e-4
MED8,0.079477,4.9419e-4
CFAP61,0.079477,4.9818e-4
UTP14A,0.079477,4.9851e-4
DHRS1,0.079477,5.0052e-4
PSMC3,0.079477,5.0119e-4
TAF1A,0.079477,5.0152e-4
CDK9,0.079775,5.0421e-4
RPL34,0.079775,5.0656e-4
HMGCS1,0.079775,5.1062e-4
BCCIP,0.079775,5.1164e-4
ZNF335,0.079775,5.1198e-4
TWISTNB,0.079775,5.1402e-4
CCDC84,0.079775,5.1436e-4
ZNF622,0.079775,5.1572e-4
ATP6V1C1,0.079856,5.1777e-4
PISD,0.080152,5.2127e-4
WDR59,0.080152,5.243e-4
TOMM40,0.080152,5.2534e-4
SKIV2L2,0.080304,5.2707e-4
PIK3R4,0.080304,5.3102e-4
CCND1,0.080304,5.3123e-4
MCPH1,0.080304,5.3228e-4
CCDC174,0.080328,5.3368e-4
TTC4,0.080992,5.3893e-4
C19orf53,0.080992,5.4069e-4
DHX8,0.081041,5.421e-4
RPL38,0.081086,5.4705e-4
AARS2,0.081086,5.5061e-4
FDX1L,0.081086,5.5097e-4
RFC3,0.081086,5.5168e-4
UBE2L3,0.081086,5.5275e-4
SEC13,0.081086,5.5418e-4
CHEK2,0.081086,5.5598e-4
RPL7A,0.081086,5.5633e-4
EIF4G2,0.081086,5.5669e-4
PSMD12,0.081086,5.6082e-4
XRCC1,0.081086,5.6101e-4
CDC16,0.081086,5.6536e-4
COG4,0.081086,5.6658e-4
ZNHIT6,0.081086,5.6826e-4
GPN2,0.081086,5.6899e-4
SHANK1,0.081086,5.7009e-4
MRPS5,0.081086,5.7045e-4
UTP15,0.081086,5.7383e-4
EIF6,0.081086,5.7411e-4
OGT,0.081086,5.7558e-4
COG2,0.081086,5.7705e-4
NSA2,0.081086,5.7852e-4
OXA1L,0.081086,5.811e-4
IMPDH2,0.081086,5.8147e-4
TEN1,0.081086,5.8184e-4
MNAT1,0.081086,5.8259e-4
DKC1,0.081086,5.8295e-4
PSMB7,0.081086,5.8369e-4
NUP107,0.081663,5.9413e-4
PNPT1,0.081663,5.9563e-4
LAMTOR3,0.081663,5.9789e-4
ATAD5,0.081663,6.0015e-4
CCT6A,0.081663,6.0583e-4
TAF1C,0.081663,6.066e-4
SNRNP25,0.081663,6.0776e-4
TCP1,0.081663,6.0964e-4
RAD9A,0.081663,6.1015e-4
EXOSC1,0.081663,6.1041e-4
MRPS15,0.081663,6.1076e-4
PITRM1,0.081663,6.1385e-4
PSMB5,0.081663,6.1423e-4
RRP7A,0.081663,6.15e-4
POP1,0.081663,6.1731e-4
HBS1L,0.081663,6.1923e-4
SMU1,0.081663,6.2039e-4
POLR3F,0.081663,6.2281e-4
GNL2,0.081663,6.2433e-4
PPP1R1B,0.081663,6.2585e-4
RPL31,0.081663,6.2736e-4
MVD,0.081663,6.2736e-4
C14orf166,0.081663,6.2892e-4
C12orf60,0.081663,6.3087e-4
MDN1,0.081663,6.3165e-4
ZNF574,0.081663,6.3282e-4
CWF19L2,0.081663,6.34e-4
UTP11,0.081663,6.3478e-4
ORC1,0.081663,6.3652e-4
MRPL33,0.081663,6.3871e-4
RPP38,0.081663,6.4107e-4
NOP56,0.081663,6.4265e-4
NUP153,0.081663,6.4305e-4
RBBP8,0.081663,6.4573e-4
LTV1,0.081663,6.4882e-4
RPL10A,0.081663,6.4979e-4
SNRNP35,0.081663,6.5378e-4
COPS6,0.081663,6.5968e-4
E4F1,0.081663,6.6302e-4
EXOSC3,0.081663,6.6383e-4
SRP14,0.081663,6.6423e-4
CDS2,0.081663,6.6625e-4
TIMM44,0.081663,6.6666e-4
PRMT1,0.081663,6.7356e-4
SMG6,0.081663,6.7438e-4
SRSF1,0.081663,6.7479e-4
EPHB4,0.081663,6.752e-4
DICER1,0.081663,6.7536e-4
LAMTOR2,0.081663,6.7561e-4
AURKA,0.081663,6.7683e-4
YAE1D1,0.081663,6.7724e-4
DERL2,0.081663,6.7806e-4
ELAVL1,0.081663,6.8011e-4
AP2M1,0.081663,6.8381e-4
EBNA1BP2,0.081663,6.8422e-4
KIF14,0.081663,6.8711e-4
NCAPD2,0.081663,6.8752e-4
UTP20,0.081663,6.8918e-4
UBE3D,0.081663,6.8962e-4
GMPS,0.081663,6.9281e-4
MRPL41,0.081663,6.9541e-4
ELP2,0.081663,6.9583e-4
ATP5J,0.081663,6.9708e-4
UVRAG,0.081663,6.9791e-4
PRDM10,0.081663,6.9921e-4
GTF3C1,0.081663,7.0042e-4
THOC5,0.081663,7.0081e-4
DYNC1I2,0.081663,7.0084e-4
CCT3,0.081663,7.0335e-4
GTF2A2,0.081663,7.0545e-4
MRPS10,0.081663,7.0587e-4
ATL2,0.081663,7.084e-4
MRPS22,0.081663,7.0882e-4
DDX55,0.081663,7.1178e-4
POP4,0.081663,7.1305e-4
SNRNP200,0.081663,7.1347e-4
TRPM7,0.081663,7.1624e-4
RPL5,0.081663,7.1644e-4
MIPEP,0.081663,7.1857e-4
TUBG1,0.081663,7.19e-4
EMG1,0.081663,7.1942e-4
RPS5,0.081663,7.2027e-4
LAMTOR1,0.081663,7.2198e-4
MED7,0.081663,7.2241e-4
ZAR1L,0.081663,7.2284e-4
TONSL,0.081663,7.2347e-4
NXT1,0.081663,7.2412e-4
FLCN,0.081663,7.2455e-4
NSRP1,0.082164,7.3099e-4
ATP1A1,0.082164,7.3228e-4
PFDN4,0.082164,7.3357e-4
SUGT1,0.082371,7.3833e-4
MOCS3,0.082371,7.3877e-4
RPLP0,0.082371,7.4029e-4
MED27,0.082371,7.4094e-4
NUDC,0.082405,7.4616e-4
SSB,0.082405,7.4648e-4
SDHB,0.082405,7.4879e-4
TSG101,0.082405,7.4979e-4
ABT1,0.082478,7.5141e-4
TSC1,0.082492,7.5273e-4
ISG20L2,0.082597,7.5537e-4
CPSF4,0.082597,7.5669e-4
RAD50,0.082656,7.5978e-4
NUP85,0.082656,7.6066e-4
ERCC3,0.082656,7.6111e-4
UTP3,0.082708,7.6465e-4
DMAP1,0.082913,7.6776e-4
ADSS,0.082913,7.6999e-4
RPL28,0.082913,7.7088e-4
NDUFA2,0.082913,7.7177e-4
SRRM2,0.08293,7.7401e-4
SKA1,0.08293,7.7535e-4
SUPT5H,0.08293,7.7669e-4
GAPDH,0.082981,7.7849e-4
NDC80,0.083282,7.8434e-4
RAD51B,0.083486,7.866e-4
WDR3,0.083852,7.9386e-4
TARDBP,0.083852,7.9522e-4
EIF1AX,0.083852,7.9887e-4
CDK1,0.083852,8.0213e-4
GOSR2,0.083852,8.0299e-4
DDX18,0.083852,8.0437e-4
DLST,0.083852,8.0667e-4
EMC2,0.083852,8.0805e-4
C12orf45,0.083852,8.0851e-4
NPM1,0.083852,8.1035e-4
YEATS4,0.083852,0.00081358000000000005
DDX56,0.083852,8.1543e-4
CHAF1B,0.083852,8.1592e-4
SF3A2,0.083852,8.1682e-4
ATIC,0.083852,8.1822e-4
DROSHA,0.083852,8.21e-4
RTEL1,0.083852,8.2232e-4
TTC27,0.083852,8.2287e-4
RAD51,0.083852,8.2357e-4
PSMD1,0.083928,8.2613e-4
CCDC59,0.083928,8.2754e-4
TBCD,0.084122,8.3363e-4
WDR74,0.084122,8.3551e-4
CSNK2A1,0.084122,8.3598e-4
RNF40,0.084122,8.3857e-4
CCNA2,0.084122,8.3976e-4
NUTF2,0.084122,8.4118e-4
RPP14,0.084122,8.4165e-4
DHX29,0.084331,8.4496e-4
KANSL3,0.084355,8.521e-4
LRRC57,0.084355,8.5305e-4
MRPS14,0.084355,8.5544e-4
SDHAF4,0.084355,8.5688e-4
LIN9,0.084355,8.5783e-4
ELL,0.084355,8.5927e-4
HUS1,0.084355,8.6167e-4
RECQL4,0.084355,8.6312e-4
CHEK1,0.084355,8.6504e-4
RPL3,0.084355,8.651e-4
TBCC,0.084355,8.6601e-4
RPL39,0.084355,8.7224e-4
MRPS18C,0.084355,8.7229e-4
DGCR14,0.084355,8.7423e-4
ARMC7,0.084355,8.7471e-4
MRPL19,0.084355,8.752e-4
DNAJC21,0.084355,8.7535e-4
UPF1,0.084355,8.7582e-4
PSMD4,0.084355,8.7617e-4
LSM8,0.084355,8.7666e-4
RHBDL3,0.084355,8.786e-4
DNAJC17,0.084355,8.7941e-4
TEAD1,0.084355,8.8348e-4
SLC7A6OS,0.084355,8.8495e-4
RBSN,0.084355,8.8592e-4
METTL3,0.084355,8.9034e-4
NAE1,0.084355,8.923e-4
SGO1,0.084355,8.9329e-4
SLC25A26,0.084355,8.9427e-4
GPKOW,0.084355,8.9476e-4
MRE11,0.084355,8.9526e-4
METAP2,0.084355,8.9674e-4
PFDN6,0.084355,8.9772e-4
WDR18,0.084355,8.9871e-4
IPO9,0.084355,9.0044e-4
MRPS21,0.084355,9.0218e-4
RPS8,0.084651,9.0764e-4
COPB2,0.084651,9.0913e-4
PRPF40A,0.084651,9.0963e-4
POLA1,0.085012,9.1462e-4
C22orf29,0.085012,9.1562e-4
B3GLCT,0.085012,9.1662e-4
DDX47,0.085564,9.2488e-4
MEN1,0.085564,9.2566e-4
GFER,0.085772,9.297e-4
LSM4,0.085879,9.3223e-4
SAE1,0.085951,9.3426e-4
PSMD2,0.086172,9.3731e-4
ZC3H8,0.086172,9.4036e-4
UBE2I,0.086172,9.4138e-4
PRELID1,0.086172,9.424e-4
SRRT,0.086227,9.4444e-4
POP5,0.086231,9.4597e-4
ACTR1A,0.086246,9.4897e-4
COX7C,0.086246,9.4956e-4
CTDP1,0.086246,9.511e-4
DYNC1H1,0.086251,9.5366e-4
POLR3H,0.086277,9.5727e-4
RRP15,0.086277,9.5778e-4
SACM1L,0.08656,9.6295e-4
RHOA,0.086683,9.6709e-4
TPI1,0.086683,9.6865e-4
ANAPC5,0.086955,9.7386e-4
CCDC86,0.086955,9.749e-4
BUD23,0.086955,9.7699e-4
TLN1,0.087075,9.8142e-4
TICRR,0.087075,9.8275e-4
ZNHIT3,0.087337,9.8695e-4
THOC2,0.087576,9.938e-4
MIS18A,0.087576,9.9433e-4
ITGAV,0.087576,9.9698e-4
RPS21,0.087576,9.9804e-4
ASH2L,0.087576,9.9807e-4
RPL24,0.087921,0.0010055
RPS6,0.087921,0.0010071
DNA2,0.087921,0.0010087
NUP188,0.087921,0.0010092
ORAOV1,0.087941,0.0010115
TRAPPC5,0.087941,0.001013
MRPL37,0.088483,0.0010194
MOB4,0.088483,0.0010199
VEZF1,0.088487,0.0010215
RPS20,0.088487,0.0010232
UBE2D3,0.088487,0.0010264
PSMD7,0.088487,0.0010269
RTTN,0.08852,0.0010291
ATP6AP1,0.089367,0.0010399
ZCCHC9,0.089367,0.001041
CLASRP,0.089841,0.0010465
RAB3GAP2,0.089841,0.0010498
ATP5O,0.089841,0.0010503
EIF2B1,0.089841,0.0010509
CLPB,0.089841,0.0010586
RPF2,0.089841,0.0010597
FTSJ3,0.089841,0.0010602
CARS2,0.089841,0.0010613
DDRGK1,0.089841,0.001063
MRPL39,0.089841,0.0010635
ELP4,0.09019,0.0010724
NEK1,0.09019,0.001073
RPL14,0.09019,0.0010741
POLR3A,0.09019,0.0010758
NAA25,0.09019,0.0010763
POLR2A,0.09019,0.001078
CSNK1A1,0.09019,0.0010797
WDHD1,0.09019,0.0010836
TUBGCP6,0.09019,0.0010841
CTU1,0.09019,0.0010847
HOXD13,0.09019,0.0010875
CCT6B,0.09019,0.0010886
VPS41,0.09019,0.0010892
DCTN2,0.09019,0.0010903
SSBP1,0.09019,0.0010948
NDUFB1,0.09019,0.0010976
NEDD4L,0.09019,0.0010993
UTP6,0.09019,0.0011005
OSTC,0.09019,0.001101
YEATS2,0.09019,0.0011027
BYSL,0.09019,0.0011033
WDR77,0.09019,0.0011044
PTPA,0.09038,0.0011107
MRPL46,0.09038,0.0011112
WDR48,0.090571,0.0011164
PSMB6,0.090865,0.0011215
PSMD8,0.090892,0.0011238
RPA2,0.090975,0.0011278
PET117,0.090975,0.0011296
NUP62,0.091179,0.001133
MRPS33,0.09129,0.0011359
NAF1,0.09129,0.0011365
EEF2,0.091448,0.00114
NOL7,0.091544,0.0011434
PRPF19,0.091544,0.0011455
CHMP2A,0.091544,0.0011475
PARN,0.091544,0.0011504
MCM7,0.091544,0.0011516
SAP30BP,0.091544,0.0011522
EXOC1,0.09189,0.0011627
AQR,0.09189,0.0011639
KMT2A,0.09189,0.0011644
SNIP1,0.09189,0.0011656
NOP16,0.09189,0.0011662
TXN,0.09189,0.0011674
NUFIP1,0.09189,0.0011692
TFB1M,0.09189,0.0011697
PLRG1,0.091953,0.0011727
LCMT1,0.091953,0.0011745
MED31,0.092135,0.0011774
ALG2,0.092426,0.0011839
CTU2,0.092426,0.0011845
PPA1,0.092492,0.0011881
MRPS24,0.092838,0.0011959
TMA16,0.092838,0.0011983
SNRNP27,0.093109,0.0012067
DOT1L,0.093109,0.0012097
PDGFRA,0.093109,0.0012151
NFYB,0.093109,0.0012157
PFAS,0.093109,0.0012175
MAK16,0.093109,0.0012196
RRP9,0.093109,0.0012205
RPL37A,0.093109,0.0012218
VPS16,0.093109,0.0012236
EIF3J,0.093109,0.0012242
FAM60A,0.093109,0.0012297
UMPS,0.093109,0.001232
SNRPF,0.093109,0.0012339
CHAF1A,0.093109,0.0012376
CIT,0.093109,0.0012382
FARSB,0.093109,0.0012394
METTL25,0.093109,0.00124
USP5,0.093109,0.0012406
SOD1,0.093109,0.0012425
EXOSC8,0.093109,0.0012456
APOBEC3G,0.093109,0.0012466
POC1B,0.093109,0.0012474
TAOK2,0.093109,0.001248
WDR61,0.093109,0.0012499
CAPZB,0.093109,0.0012517
PCBP2,0.093109,0.0012536
UNC45A,0.093109,0.0012548
MRPS18A,0.093109,0.0012573
GPN3,0.093109,0.0012585
NDUFA7,0.093109,0.0012591
CENPM,0.093109,0.0012598
GRWD1,0.093109,0.001261
ATP7B,0.09313,0.0012635
C1QBP,0.093529,0.0012722
TAF13,0.093529,0.001274
TAF8,0.093529,0.0012765
CCT4,0.093529,0.0012772
NGDN,0.093529,0.0012784
LIMS1,0.093529,0.0012791
LARS2,0.093529,0.0012828
WDR7,0.093529,0.0012835
SAMM50,0.094314,0.0012954
TERF1,0.094467,0.0012998
RNGTT,0.0945,0.0013029
NARS,0.09508,0.0013112
CDSN,0.095747,0.0013227
NDUFAB1,0.095747,0.0013239
RNASEK,0.095747,0.0013265
PTK2,0.095791,0.0013291
ALG14,0.096067,0.0013361
ICE2,0.096107,0.0013419
DDX54,0.096107,0.0013426
XPC,0.096107,0.0013439
RARS,0.096107,0.0013445
RBM17,0.096107,0.0013452
GIPC1,0.096217,0.001351
GEMIN8,0.096217,0.0013549
TTC1,0.096217,0.0013555
NOP10,0.096217,0.0013568
XRN1,0.096217,0.0013575
ZRSR2,0.096234,0.0013594
FNTA,0.096256,0.0013653
MRPL27,0.096256,0.0013666
RBM19,0.096256,0.0013673
SART1,0.096256,0.0013692
CHMP3,0.096256,0.0013699
HEATR3,0.096256,0.0013705
INTS4,0.096609,0.0013797
FLII,0.096625,0.0013837
ANAPC4,0.097439,0.0013976
MRPL58,0.097439,0.0014002
CHTF18,0.097439,0.0014022
