gene,fdr,stat
MNAT1,5.291565e-5,131
DERL2,5.291565e-5,132
TTC27,5.291565e-5,133
EIF4G2,5.291565e-5,134
VPS33A,5.291565e-5,135
CTC1,5.291565e-5,136
RRM1,5.291565e-5,137
RBM17,5.291565e-5,138
RPLP2,5.291565e-5,139
WDHD1,5.291565e-5,140
FAM149B1,5.291565e-5,141
TOMM40,5.291565e-5,142
TRMT5,5.291565e-5,143
FNTB,5.291565e-5,144
TFRC,5.291565e-5,145
SF3A1,5.291565e-5,146
RPAP1,5.291565e-5,147
SYMPK,5.291565e-5,148
VCP,5.291565e-5,149
HMGCR,5.291565e-5,150
ISG20L2,5.291565e-5,151
SLC25A10,5.291565e-5,152
DHX37,5.291565e-5,153
DHDDS,5.291565e-5,154
EIF3D,5.291565e-5,155
NKAP,5.291565e-5,156
RBM10,5.291565e-5,157
GFM1,5.291565e-5,158
WWTR1,5.291565e-5,159
SYF2,5.291565e-5,160
MRPL37,5.291565e-5,161
ELP3,5.291565e-5,162
UNC45A,5.291565e-5,163
TREX2,5.291565e-5,164
VPS18,5.291565e-5,165
CCT6A,5.291565e-5,166
RNF20,5.291565e-5,167
BARD1,5.291565e-5,168
SUPT5H,5.291565e-5,169
CENPE,5.291565e-5,170
LTV1,5.291565e-5,171
WDR18,5.291565e-5,172
MRPL55,5.291565e-5,173
BUD13,5.291565e-5,174
MARS,5.291565e-5,175
KIAA0586,5.291565e-5,176
UVRAG,5.291565e-5,177
RFC2,5.291565e-5,178
RBM19,5.291565e-5,179
SNRPG,5.291565e-5,180
BUB1,5.291565e-5,181
RBM28,5.291565e-5,182
RPL12,5.291565e-5,183
MRPS17,5.291565e-5,184
MRPL46,5.291565e-5,185
FLII,5.291565e-5,186
RAD50,5.291565e-5,187
ATIC,5.291565e-5,188
FNTA,5.291565e-5,189
DDB1,5.291565e-5,190
TCP1,5.291565e-5,191
EBNA1BP2,5.291565e-5,192
PGD,5.291565e-5,193
PLRG1,5.291565e-5,194
MED6,5.291565e-5,195
NUP153,5.291565e-5,196
LAMTOR3,5.291565e-5,197
RNF113A,5.291565e-5,198
WDR7,5.291565e-5,199
SRRT,5.291565e-5,200
OXSM,5.291565e-5,201
NUP85,5.291565e-5,202
MEMO1,5.291565e-5,203
PPP1R2,5.291565e-5,204
CAMLG,5.291565e-5,205
RRM2,5.291565e-5,206
PTPA,5.291565e-5,207
ZWINT,5.291565e-5,208
ATP6V1C1,5.291565e-5,209
SF3B6,5.291565e-5,210
ATXN10,5.291565e-5,211
RPL34,5.291565e-5,212
PRPF6,5.291565e-5,213
COG4,5.291565e-5,214
CHMP6,5.291565e-5,215
DGCR14,5.291565e-5,216
ACTR2,5.291565e-5,217
SEC61B,5.291565e-5,218
RPA2,5.291565e-5,219
PLK1,5.291565e-5,220
PSMB7,5.291565e-5,221
CDC16,5.291565e-5,222
SDHB,5.291565e-5,223
EIF3A,5.291565e-5,224
COPB2,5.291565e-5,225
DHODH,5.291565e-5,226
SRBD1,5.291565e-5,227
C8orf59,5.291565e-5,228
ATP1A1,5.291565e-5,229
RPL30,5.291565e-5,230
NCL,5.291565e-5,231
ZC3H8,5.291565e-5,232
CENPH,5.291565e-5,233
TAF8,5.291565e-5,234
DDX47,5.291565e-5,235
YEATS4,5.291565e-5,236
SEM1,5.291565e-5,237
U2AF1,5.291565e-5,238
BCCIP,5.291565e-5,239
SPCS3,5.291565e-5,240
RPSA,5.291565e-5,241
MEAF6,5.291565e-5,242
RFC5,5.291565e-5,243
FARSB,5.291565e-5,244
BRCA1,5.291565e-5,245
HJURP,5.291565e-5,246
PNPT1,5.291565e-5,247
MED30,5.291565e-5,248
USP39,5.291565e-5,249
INTS3,5.291565e-5,250
EIF4E,5.291565e-5,251
HYPK,5.291565e-5,252
SSB,5.291565e-5,253
TAF1C,5.291565e-5,254
RPL39,5.291565e-5,255
RBM42,5.291565e-5,256
PPCS,5.291565e-5,257
WDR77,5.291565e-5,258
GINS3,5.291565e-5,259
SNRNP35,5.291565e-5,260
SGO1,5.291565e-5,261
UMPS,5.291565e-5,262
POP4,5.291565e-5,263
UTP14C,5.291565e-5,264
SOD1,5.291565e-5,265
CDCA8,5.291565e-5,266
NMD3,5.291565e-5,267
CEP55,5.291565e-5,268
GPN2,5.291565e-5,269
ADAT2,5.291565e-5,270
PDCD11,5.291565e-5,271
POLR2C,5.291565e-5,272
RPS20,5.291565e-5,273
TMA16,5.291565e-5,274
PSMD4,5.291565e-5,275
EFTUD2,5.291565e-5,276
SOX10,5.291565e-5,277
SRP72,5.291565e-5,278
NUP214,5.291565e-5,279
SNRPF,5.291565e-5,280
UQCRC1,5.291565e-5,281
ANAPC4,5.291565e-5,282
C19orf53,5.291565e-5,283
PPA1,5.291565e-5,284
MED21,5.291565e-5,285
PRPF4,5.291565e-5,286
ANAPC2,5.291565e-5,287
NDUFAB1,5.291565e-5,288
PSMD1,5.291565e-5,289
COPZ1,5.291565e-5,290
TRAPPC5,5.291565e-5,291
SRP19,5.291565e-5,292
LYRM4,5.291565e-5,293
PMPCA,5.291565e-5,294
ELP4,5.291565e-5,295
SMC2,5.291565e-5,296
AARS2,5.291565e-5,297
NOC3L,5.291565e-5,298
GTF3C1,5.291565e-5,299
EEF1G,5.291565e-5,300
RCL1,5.291565e-5,301
CTU2,5.291565e-5,302
NDUFA2,5.291565e-5,303
CCNA2,5.291565e-5,304
MRPS15,5.291565e-5,305
VEZF1,5.291565e-5,306
HMGCS1,5.291565e-5,307
ATP6V1B2,5.291565e-5,308
EIF5B,5.291565e-5,309
GEMIN8,5.291565e-5,310
MDM2,5.291565e-5,311
DRD2,5.291565e-5,312
MOB4,5.291565e-5,313
TTC1,5.291565e-5,314
RARS,5.291565e-5,315
VMP1,5.291565e-5,316
CCT7,5.291565e-5,317
TRAPPC11,5.291565e-5,318
PRPF19,5.291565e-5,319
NOP2,5.291565e-5,320
RECQL4,5.291565e-5,321
XRCC2,5.291565e-5,322
POLR1C,5.291565e-5,323
LAMTOR5,5.291565e-5,324
NOP10,5.291565e-5,325
DCTN5,5.291565e-5,326
IMP4,5.291565e-5,327
UTP6,5.291565e-5,328
HAUS1,5.291565e-5,329
DNTTIP2,5.291565e-5,330
SMG6,5.291565e-5,331
SRSF1,5.291565e-5,332
RRP15,5.291565e-5,333
RPF2,5.291565e-5,334
FDX1L,5.291565e-5,335
TLN1,5.291565e-5,336
GFER,5.291565e-5,337
NUP107,5.291565e-5,338
RPL32,5.291565e-5,339
SAP30BP,5.291565e-5,340
SNUPN,5.291565e-5,341
PSMB1,5.291565e-5,342
TBCC,5.291565e-5,343
NAE1,5.291565e-5,344
TWNK,5.291565e-5,345
BOP1,5.291565e-5,346
BRIX1,5.291565e-5,347
VBP1,5.291565e-5,348
TAMM41,5.291565e-5,349
MVD,5.291565e-5,350
TBCA,5.291565e-5,351
MPHOSPH10,5.291565e-5,352
CHORDC1,5.291565e-5,353
GINS1,5.291565e-5,354
MRPL38,5.291565e-5,355
SNAPC2,5.291565e-5,356
BMS1,5.291565e-5,357
HSP90B1,5.291565e-5,358
SEPT7,5.291565e-5,359
VPS37A,5.291565e-5,360
CDC5L,5.291565e-5,361
NSRP1,5.291565e-5,362
GOLT1B,5.291565e-5,363
USP5,5.291565e-5,364
KIN,5.291565e-5,365
POP5,5.291565e-5,366
VPS16,5.291565e-5,367
SPC25,5.291565e-5,368
MRPS26,5.291565e-5,369
CKAP5,5.291565e-5,370
NOL6,5.291565e-5,371
RTTN,5.291565e-5,372
PPP2R1A,5.291565e-5,373
SDHA,5.291565e-5,374
INTS7,5.291565e-5,375
FCF1,5.291565e-5,376
RPS14,5.291565e-5,377
TTI2,5.291565e-5,378
MED8,5.291565e-5,379
LSG1,5.291565e-5,380
WARS2,5.291565e-5,381
TIMM44,5.291565e-5,382
SNRNP27,5.291565e-5,383
CDK9,5.291565e-5,384
SHANK1,5.291565e-5,385
MED11,5.291565e-5,386
TICRR,5.291565e-5,387
PSMA6,5.291565e-5,388
CXXC1,5.291565e-5,389
COPS8,5.291565e-5,390
DARS,5.291565e-5,391
AARS,5.291565e-5,392
SRSF3,5.291565e-5,393
LSM8,5.291565e-5,394
TONSL,5.291565e-5,395
SEC61A1,5.291565e-5,396
RAN,5.291565e-5,397
MED18,5.291565e-5,398
MTBP,5.291565e-5,399
POLA1,5.291565e-5,400
TAF2,5.291565e-5,401
DLST,5.291565e-5,402
NEFL,5.291565e-5,403
ZNF335,5.291565e-5,404
PSMB6,5.291565e-5,405
ORC5,5.291565e-5,406
MED17,5.291565e-5,407
MRPL33,5.291565e-5,408
CFAP61,5.291565e-5,409
SART1,5.291565e-5,410
WDR55,5.291565e-5,411
MED9,5.291565e-5,412
GINS4,5.291565e-5,413
RPL9,5.291565e-5,414
AQR,5.291565e-5,415
RRP7A,5.291565e-5,416
EIF3B,5.291565e-5,417
ZCCHC9,5.291565e-5,418
GGPS1,5.291565e-5,419
DUT,5.291565e-5,420
PGK1,5.291565e-5,421
TNPO3,5.291565e-5,422
RPL35,5.291565e-5,423
PHAX,5.291565e-5,424
ABT1,5.291565e-5,425
CDT1,5.291565e-5,426
VPS28,5.291565e-5,427
RPS5,5.291565e-5,428
DYNC1I2,5.291565e-5,429
MOCS3,5.291565e-5,430
PDGFRA,5.291565e-5,431
DIMT1,5.291565e-5,432
RPL15,5.291565e-5,433
PSMG1,5.291565e-5,434
KMT2A,5.291565e-5,435
INTS5,5.291565e-5,436
EIF2B4,5.291565e-5,437
DCTN6,5.291565e-5,438
INTS8,5.291565e-5,439
POLR1B,5.291565e-5,440
RPL24,5.291565e-5,441
RPLP1,5.291565e-5,442
EIF6,5.291565e-5,443
PGGT1B,5.291565e-5,444
NEPRO,5.291565e-5,445
SAE1,5.291565e-5,446
BORA,5.291565e-5,447
KARS,5.291565e-5,448
TINF2,5.291565e-5,449
FTSJ3,5.291565e-5,450
ZNF574,5.291565e-5,451
TAF13,5.291565e-5,452
NAA50,5.291565e-5,453
TTK,5.291565e-5,454
TAF1A,5.291565e-5,455
RAB18,5.291565e-5,456
CUL1,5.291565e-5,457
NXT1,5.291565e-5,458
C9orf78,5.291565e-5,459
GEMIN5,5.291565e-5,460
RPL11,5.291565e-5,461
GPN3,5.291565e-5,462
ATP7B,5.291565e-5,463
MTOR,5.291565e-5,464
RPP38,5.291565e-5,465
WDR33,5.291565e-5,466
EMG1,5.291565e-5,467
PSMC4,5.291565e-5,468
IPO9,5.291565e-5,469
EIF2S1,5.291565e-5,470
SLC25A26,5.291565e-5,471
MED27,5.291565e-5,472
VPS36,5.291565e-5,473
TAF3,5.291565e-5,474
RIOK2,5.291565e-5,475
GATB,5.291565e-5,476
ANAPC5,5.291565e-5,477
HBS1L,5.291565e-5,478
MFAP1,5.291565e-5,479
DSN1,5.291565e-5,480
DDX27,5.291565e-5,481
ZNRD1,5.291565e-5,482
DNTTIP1,5.291565e-5,483
FBL,5.291565e-5,484
KAT7,5.291565e-5,485
CARS2,5.291565e-5,486
CCDC121,5.291565e-5,487
SMARCE1,5.291565e-5,488
NAT10,5.291565e-5,489
MCM5,5.291565e-5,490
RFC3,5.291565e-5,491
ALG1,5.291565e-5,492
PPWD1,5.291565e-5,493
TPX2,5.291565e-5,494
PSMC3,5.291565e-5,495
LUC7L3,5.291565e-5,496
NVL,5.291565e-5,497
RPP14,5.291565e-5,498
PET100,5.291565e-5,499
RBMX2,5.291565e-5,500
PAM16,5.291565e-5,501
COG8,5.291565e-5,502
RNASEK,5.291565e-5,503
ELP2,5.291565e-5,504
DCTN2,5.291565e-5,505
PFDN6,5.291565e-5,506
TWISTNB,5.291565e-5,507
PHB2,5.291565e-5,508
HEATR3,5.291565e-5,509
VPS72,5.291565e-5,510
ACD,5.291565e-5,511
CDKN2D,5.291565e-5,512
HINFP,5.291565e-5,513
INTS11,5.291565e-5,514
CCDC86,5.291565e-5,515
ACTL6A,5.291565e-5,516
MED4,5.291565e-5,517
TTC4,5.291565e-5,518
RNGTT,5.291565e-5,519
DDX18,5.291565e-5,520
VPS29,5.291565e-5,521
EEF2,5.291565e-5,522
GRPEL1,5.291565e-5,523
MRE11,5.291565e-5,524
SNRPC,5.291565e-5,525
POLR1D,5.291565e-5,526
CDC73,5.291565e-5,527
TIMM9,5.291565e-5,528
CCDC174,5.291565e-5,529
ITPA,5.291565e-5,530
ZNHIT6,5.291565e-5,531
DTYMK,5.291565e-5,532
PKMYT1,5.291565e-5,533
TRPM7,5.291565e-5,534
CINP,5.291565e-5,535
MRPL41,5.291565e-5,536
MRPL11,5.291565e-5,537
NEDD1,5.291565e-5,538
TPI1,5.291565e-5,539
TBCD,5.291565e-5,540
CDC7,5.291565e-5,541
AP2A1,5.291565e-5,542
TUBGCP6,5.291565e-5,543
THOC1,5.291565e-5,544
NUP62,5.291565e-5,545
WRB,5.291565e-5,546
UTP11,5.291565e-5,547
ZNF622,5.291565e-5,548
MRPL16,5.291565e-5,549
TBCB,5.291565e-5,550
MED28,5.291565e-5,551
CHAF1B,5.291565e-5,552
MRPS21,5.291565e-5,553
CTNNBL1,5.291565e-5,554
VPS41,5.291565e-5,555
BCAS2,5.291565e-5,556
OGT,5.291565e-5,557
ADAR,5.291565e-5,558
MRPS5,5.291565e-5,559
RFC4,5.291565e-5,560
USO1,5.291565e-5,561
SAMM50,5.291565e-5,562
LSM7,5.291565e-5,563
PRPF40A,5.291565e-5,564
EXOSC8,5.291565e-5,565
CHEK1,5.291565e-5,566
NOC2L,5.291565e-5,567
HSPD1,5.291565e-5,568
NOP56,5.291565e-5,569
NEK1,5.291565e-5,570
UPF2,5.291565e-5,571
PPIE,5.291565e-5,572
UBE2I,5.291565e-5,573
DCTN4,5.291565e-5,574
RRAGC,5.291565e-5,575
SRPRB,5.291565e-5,576
SF3A3,5.291565e-5,577
NPM1,5.291565e-5,578
CIAPIN1,5.291565e-5,579
PISD,5.291565e-5,580
COG5,5.291565e-5,581
BTF3,5.291565e-5,582
SUGT1,5.291565e-5,583
RPS3A,5.291565e-5,584
MRPL30,5.291565e-5,585
EXOC3,5.291565e-5,586
ERCC3,5.291565e-5,587
ICE2,5.291565e-5,588
IPO13,5.291565e-5,589
MRPL36,5.291565e-5,590
TRAPPC3,5.291565e-5,591
NDUFA7,5.291565e-5,592
MAPK1,5.291565e-5,593
MRTO4,5.291565e-5,594
WDR43,5.291565e-5,595
RAD51,5.291565e-5,596
PELP1,5.291565e-5,597
NARFL,5.291565e-5,598
COX7C,5.291565e-5,599
GLE1,5.291565e-5,600
TRMT10C,5.291565e-5,601
SEC13,5.291565e-5,602
SRP9,5.291565e-5,603
SACM1L,5.291565e-5,604
POLE,5.291565e-5,605
RPA1,5.291565e-5,606
SNRNP200,5.291565e-5,607
EIF3I,5.291565e-5,608
TTI1,5.291565e-5,609
KAT8,5.291565e-5,610
MRPS33,5.291565e-5,611
WDR75,5.291565e-5,612
CYB5R4,5.291565e-5,613
APEX1,5.291565e-5,614
ITGAV,5.291565e-5,615
SF3B1,5.291565e-5,616
CTR9,5.291565e-5,617
TAF4,5.291565e-5,618
DDX23,5.291565e-5,619
UTP14A,5.291565e-5,620
BET1,5.291565e-5,621
NUP205,5.291565e-5,622
POLR2H,5.291565e-5,623
ARMC7,5.291565e-5,624
LSM6,5.291565e-5,625
AFG3L2,5.291565e-5,626
EMC2,5.291565e-5,627
NOL8,5.291565e-5,628
RRP9,5.291565e-5,629
TUBGCP5,5.291565e-5,630
CNOT1,5.291565e-5,631
RPL27A,5.291565e-5,632
C16orf59,5.291565e-5,633
KIF18A,5.291565e-5,634
TBC1D10B,5.291565e-5,635
SNRPA1,5.291565e-5,636
CDAN1,5.291565e-5,637
UBE2L3,5.291565e-5,638
NUBP1,5.291565e-5,639
RHOA,5.291565e-5,640
MRPL19,5.291565e-5,641
NUP160,5.291565e-5,642
COA5,5.291565e-5,643
CCT3,5.291565e-5,644
FAM32A,5.291565e-5,645
DCTN1,5.291565e-5,646
RPL31,5.291565e-5,647
RPP21,5.291565e-5,648
MVK,5.291565e-5,649
EXOSC10,5.291565e-5,650
OST4,5.291565e-5,651
CCT4,5.291565e-5,652
ZNHIT3,5.291565e-5,653
RPS10-NUDT3,5.291565e-5,654
CCND1,5.291565e-5,655
MRPL22,5.291565e-5,656
PIK3R4,5.291565e-5,657
ADSS,5.291565e-5,658
MCM3AP,5.291565e-5,659
SLC7A6OS,5.291565e-5,660
ORC3,5.291565e-5,661
KNTC1,5.291565e-5,662
STX18,5.291565e-5,663
SEH1L,5.291565e-5,664
NSMCE1,5.291565e-5,665
DDX24,5.291565e-5,666
ATP5J2,5.291565e-5,667
SNRNP40,5.291565e-5,668
ZC3H18,5.291565e-5,669
ACTR6,5.291565e-5,670
CDSN,5.291565e-5,671
LAS1L,5.291565e-5,672
PPP1R11,5.291565e-5,673
DMAP1,5.291565e-5,674
URI1,5.291565e-5,675
NUF2,5.291565e-5,676
TXN,5.291565e-5,677
PRPF8,5.291565e-5,678
TSC1,5.291565e-5,679
NFYB,5.291565e-5,680
NOP16,5.291565e-5,681
MED22,5.291565e-5,682
CENPC,5.291565e-5,683
SGK3,5.291565e-5,684
DNA2,5.291565e-5,685
VARS,5.291565e-5,686
SSRP1,5.291565e-5,687
ELL,5.291565e-5,688
OSTC,5.291565e-5,689
RPL28,5.291565e-5,690
SEC22B,5.291565e-5,691
TIMM50,5.291565e-5,692
SRRM2,5.291565e-5,693
BECN1,5.291565e-5,694
EIF4A3,5.291565e-5,695
SKA2,5.291565e-5,696
FBXO5,5.291565e-5,697
WDR3,5.291565e-5,698
BRAT1,5.291565e-5,699
C22orf29,5.291565e-5,700
HARS,5.291565e-5,701
RPN1,5.291565e-5,702
RPL38,5.291565e-5,703
FARSA,5.291565e-5,704
MIS12,5.291565e-5,705
NAA25,5.291565e-5,706
PPAN-P2RY11,5.291565e-5,707
TRAPPC8,5.291565e-5,708
MRPL13,5.291565e-5,709
DHX33,5.291565e-5,710
PET117,5.291565e-5,711
METAP2,5.291565e-5,712
ZCRB1,5.291565e-5,713
MAK16,5.291565e-5,714
GPKOW,5.291565e-5,715
MRPS18A,5.291565e-5,716
RPS8,5.291565e-5,717
RPL37A,5.291565e-5,718
PPP4C,5.291565e-5,719
DDX21,5.291565e-5,720
RPL36A-HNRNPH2,5.291565e-5,721
MRPL39,5.291565e-5,722
PPP1R8,5.291565e-5,723
DNAJC2,5.291565e-5,724
PFAS,5.291565e-5,725
HAUS3,5.291565e-5,726
DHX8,5.291565e-5,727
RPL7A,5.291565e-5,728
LAGE3,5.291565e-5,729
RPS7,5.291565e-5,730
HSPE1,5.291565e-5,731
VMA21,5.291565e-5,732
CENPI,5.291565e-5,733
PSMC2,5.291565e-5,734
PTPMT1,5.291565e-5,735
DGCR8,5.291565e-5,736
MRPL23,5.291565e-5,737
RUVBL1,5.291565e-5,738
RNF40,5.291565e-5,739
MRPL58,5.291565e-5,740
MRPS14,5.291565e-5,741
COG1,5.291565e-5,742
CLPB,5.291565e-5,743
THOC2,5.291565e-5,744
CDC23,5.291565e-5,745
HEATR1,5.291565e-5,746
C18orf21,5.291565e-5,747
THOC7,5.291565e-5,748
POMP,5.291565e-5,749
CDK1,5.291565e-5,750
CHAF1A,5.291565e-5,751
USPL1,5.291565e-5,752
CAD,5.291565e-5,753
NARS,5.291565e-5,754
EIF3J,5.291565e-5,755
SLC38A6,5.291565e-5,756
RPL5,5.291565e-5,757
KANSL3,5.291565e-5,758
SKA3,5.291565e-5,759
DDX46,5.291565e-5,760
SLBP,5.291565e-5,761
RPS18,5.291565e-5,762
NAF1,5.291565e-5,763
RPS6,5.291565e-5,764
SNRPD1,5.291565e-5,765
LARS2,5.291565e-5,766
SRF,5.291565e-5,767
POLR2M,5.291565e-5,768
KAT5,5.291565e-5,769
URM1,5.291565e-5,770
GTF2E1,5.291565e-5,771
MTERF3,5.291565e-5,772
PRMT1,5.291565e-5,773
HNRNPDL,5.291565e-5,774
NSUN4,5.291565e-5,775
POP1,5.291565e-5,776
DDX56,5.291565e-5,777
FAM98B,5.291565e-5,778
NUP188,5.291565e-5,779
MRPS18C,5.291565e-5,780
EIF2B2,5.291565e-5,781
PFDN2,5.291565e-5,782
NXF1,5.291565e-5,783
SAXO2,5.291565e-5,784
CENPL,5.291565e-5,785
CPSF4,5.291565e-5,786
WDR48,5.291565e-5,787
TRPT1,5.291565e-5,788
ATP5O,5.291565e-5,789
NOL7,5.291565e-5,790
TIPRL,5.291565e-5,791
MTHFD1,5.291565e-5,792
RPS10,5.291565e-5,793
MRPS10,5.291565e-5,794
SLC30A9,5.291565e-5,795
DROSHA,5.291565e-5,796
PITRM1,5.291565e-5,797
CDS2,5.291565e-5,798
NELFCD,5.291565e-5,799
CPSF1,5.291565e-5,800
RPS27A,5.291565e-5,801
CWC15,5.291565e-5,802
MRPS2,5.291565e-5,803
ZC3H15,5.291565e-5,804
EXOC1,5.291565e-5,805
RRS1,5.291565e-5,806
ATL2,5.291565e-5,807
GRWD1,5.291565e-5,808
CYB5RL,5.291565e-5,809
TACC3,5.291565e-5,810
ATP6AP2,5.291565e-5,811
SENP6,5.291565e-5,812
RFC1,5.291565e-5,813
DNAJC21,5.291565e-5,814
HSPA5,5.291565e-5,815
ECT2,5.291565e-5,816
HNRNPL,5.291565e-5,817
LCMT1,5.291565e-5,818
LIN52,5.291565e-5,819
ALKBH8,5.291565e-5,820
SFPQ,5.291565e-5,821
TBL3,5.291565e-5,822
MRPL3,5.291565e-5,823
RPS21,5.291565e-5,824
YEATS2,5.291565e-5,825
NUP43,5.291565e-5,826
BUB1B,5.291565e-5,827
MDM4,5.291565e-5,828
GLMN,5.291565e-5,829
C14orf166,5.291565e-5,830
POLG2,5.291565e-5,831
ESF1,5.291565e-5,832
PMF1,5.291565e-5,833
NOL10,5.291565e-5,834
SPATA5,5.291565e-5,835
CCDC84,5.291565e-5,836
PSMD14,5.291565e-5,837
CCT6B,5.291565e-5,838
WDR74,5.291565e-5,839
CUL2,5.291565e-5,840
POLR3A,5.291565e-5,841
ORAOV1,5.291565e-5,842
UBE2D3,5.291565e-5,843
GTF2E2,5.291565e-5,844
RPLP0,5.291565e-5,845
RPL23,5.291565e-5,846
GTF2F2,5.291565e-5,847
EXOC7,5.291565e-5,848
CEP85,5.291565e-5,849
SKA1,5.291565e-5,850
SMC5,5.291565e-5,851
CHMP4B,5.291565e-5,852
RTF1,5.291565e-5,853
WEE1,5.291565e-5,854
NRF1,5.291565e-5,855
PSMD2,5.291565e-5,856
CENPK,5.291565e-5,857
RAD51D,5.291565e-5,858
COPS4,5.291565e-5,859
ATAD5,5.291565e-5,860
INTS2,5.291565e-5,861
CCDC59,5.291565e-5,862
MAPK11,5.291565e-5,863
C12orf60,5.291565e-5,864
SPC24,5.291565e-5,865
UBA52,5.291565e-5,866
TKFC,5.291565e-5,867
RRP1,5.291565e-5,868
NSA2,5.291565e-5,869
MAX,5.291565e-5,870
FXN,5.291565e-5,871
EXOSC7,5.291565e-5,872
ACO2,5.291565e-5,873
RABGGTA,5.291565e-5,874
FAXC,5.291565e-5,875
TEFM,5.291565e-5,876
RPS24,5.291565e-5,877
NOP14,5.291565e-5,878
CHEK2,5.291565e-5,879
ESPL1,5.291565e-5,880
DDX51,5.291565e-5,881
PWP1,5.291565e-5,882
LSM4,5.291565e-5,883
PSMD8,5.291565e-5,884
C10orf111,5.291565e-5,885
FH,5.291565e-5,886
PFDN4,5.291565e-5,887
YAE1D1,5.291565e-5,888
CSNK2A1,5.291565e-5,889
SRFBP1,5.291565e-5,890
CRCP,5.291565e-5,891
COG3,5.291565e-5,892
NCAPD2,5.291565e-5,893
RBBP5,5.291565e-5,894
