gene,fdr,category
PSMB7,7.45e-4,1
COPA,7.45e-4,1
RSL1D1,7.45e-4,1
PES1,7.45e-4,1
NOP2,7.77e-4,1
DHX36,7.77e-4,1
GRPEL1,8.93e-4,1
RPL31,0.001139,1
RPS18,0.001139,1
CLP1,0.001208,1
NAA20,0.001276,1
SEC61A1,0.001293,1
PWP2,0.001293,1
GTPBP4,0.001293,1
DTYMK,0.001293,1
AARS,0.001293,1
MCM3,0.001308,1
PTCD3,0.001308,1
WDR18,0.001308,1
EIF2S1,0.001308,1
GFM1,0.001362,1
DHPS,0.001362,1
TARS2,0.001362,1
SRP54,0.001362,1
PSMC6,0.001362,1
SNRNP25,0.001362,1
UBA1,0.001391,1
EIF5,0.001391,1
AQR,0.001391,1
PRPF8,0.001391,1
POLR1C,0.001414,1
ACTR10,0.001565,1
XRN1,0.001618,1
RBM25,0.001671,1
HSPA5,0.001716,1
PHB2,0.001716,1
CCT7,0.001716,1
LYRM4,0.001716,1
CHD4,0.001716,1
ATP1A1,0.001716,1
PSMB4,0.001716,1
DDX52,0.001716,1
NSA2,0.001716,1
NAA25,0.001716,1
SOD2,0.001716,1
PSMD14,0.001716,1
RPS29,0.001762,1
SF3B1,0.001863,1
XPO1,0.001887,1
COPS6,0.001887,1
CCT6A,0.001933,1
KRR1,0.001933,1
DKC1,0.001933,1
PGD,0.001934,1
RPL12,0.001934,1
NOL9,0.001934,1
NUP160,0.001934,1
ISY1,0.001934,1
ACTR1A,0.001935,1
DCPS,0.001935,1
ABCF1,0.001935,1
CSTF3,0.001935,1
ATP6V0B,0.002153,1
ACTL6A,0.002153,1
PRC1,0.002192,1
TCP1,0.00223,1
RPS27,0.002257,1
MARS2,0.002257,1
MFN2,0.002272,1
ABCB7,0.002272,1
SF3B3,0.002298,1
HSCB,0.002298,1
MRPS9,0.002323,1
NAA15,0.002358,1
CCT3,0.00244,1
LARS2,0.002464,1
TXNL4B,0.002498,1
RPL8,0.002532,1
COASY,0.002611,1
RBBP4,0.002645,1
NOP16,0.002666,1
RPLP2,0.002683,1
RPA1,0.002683,1
IARS,0.002683,1
MARS,0.002683,1
PRPF3,0.002683,1
POLRMT,0.002683,1
ENO1,0.002683,1
SEPT7,0.002683,1
EIF2B3,0.002683,1
MRPL51,0.002683,1
VCP,0.002683,1
POLD2,0.002683,1
NLE1,0.002683,1
CCDC94,0.002702,1
RPF2,0.002702,1
PSMG3,0.002773,1
ARMC7,0.002803,1
NDC80,0.00282,1
GOSR2,0.002837,1
GINS2,0.002837,1
NOL10,0.002866,1
PLK1,0.002871,1
IMP3,0.002871,1
ARL2,0.002927,1
CINP,0.002955,1
DDX23,0.003152,1
CSNK2B,0.003307,1
EIF3A,0.003395,1
PNPT1,0.00344,1
SNRNP200,0.00344,1
GLRX5,0.00344,1
EIF4A3,0.00344,1
TAF1C,0.00344,1
MMS22L,0.00344,1
ELP3,0.00344,1
SON,0.00344,1
ZMAT2,0.00344,1
URI1,0.003462,1
ILF3,0.003472,1
KIF23,0.003472,1
RUVBL2,0.003514,1
MRPL15,0.003514,1
DDX42,0.003514,1
HAUS3,0.003514,1
BIRC5,0.003514,1
CLNS1A,0.003514,1
MRPL44,0.003514,1
PSMD4,0.00373,1
DDX21,0.003751,1
CDC73,0.003794,1
POLA2,0.003794,1
RFC2,0.003869,1
CHAF1B,0.003869,1
DDX51,0.00391,1
SSU72,0.00391,1
HUS1,0.003917,1
NARFL,0.003917,1
RPL27A,0.003938,1
SAE1,0.003938,1
PAFAH1B1,0.003938,1
RPP14,0.003944,1
RPP30,0.003944,1
MIS18BP1,0.003996,1
TUFM,0.004015,1
MRPL17,0.004033,1
SDAD1,0.004033,1
RBM17,0.004033,1
CDC45,0.004033,1
SDHA,0.004144,1
PFDN1,0.004144,1
OXSM,0.004179,1
YARS,0.004179,1
KIF18A,0.00425,1
PSMA4,0.004271,1
PSMD7,0.004273,1
TANGO6,0.004305,1
MTHFD1,0.004322,1
YAE1D1,0.00433,1
GART,0.00433,1
TIMELESS,0.00433,1
PSMD3,0.004363,1
POLR3B,0.004366,1
DTL,0.004383,1
SOD1,0.004442,1
PPP6C,0.004444,1
NCBP2,0.004463,1
SEC13,0.004463,1
ETF1,0.004465,1
TMED10,0.004465,1
MAT2A,0.004481,1
EIF4E,0.004512,1
RFC5,0.004549,1
CENPM,0.004549,1
ATP6V1E1,0.004549,1
KIF11,0.004549,1
NUDCD3,0.004564,1
TFAM,0.004567,1
COG3,0.004567,1
ABHD11,0.004581,1
PSMA7,0.004652,1
NUF2,0.004654,1
VARS,0.004654,1
PSMB2,0.004668,1
PRKDC,0.004682,1
GNL3,0.004818,1
MRTO4,0.004818,1
UTP18,0.004818,1
NOL6,0.004818,1
PGGT1B,0.004924,1
PSMG1,0.004937,1
PAK1IP1,0.004937,1
C14orf80,0.004937,1
ATP2A2,0.00495,1
WDHD1,0.004989,1
DLST,0.005002,1
WDR36,0.005041,1
XPO5,0.005076,1
USP7,0.005076,1
EIF3B,0.005076,1
DHX37,0.005076,1
EIF2B5,0.005076,1
RANGAP1,0.005076,1
SRSF1,0.005111,1
IARS2,0.005111,1
NOP56,0.005111,1
VRK1,0.005111,1
LSM7,0.005111,1
LSM11,0.005134,1
YARS2,0.005134,1
CAD,0.005134,1
SFPQ,0.005148,1
MED11,0.005148,1
SENP6,0.005148,1
LAMTOR2,0.005148,1
PLK4,0.005148,1
STX18,0.005148,1
DIS3,0.005148,1
PSMD6,0.005148,1
RAD51C,0.005148,1
POLR2I,0.005148,1
PSMC4,0.005148,1
ERCC3,0.005148,1
POLR1B,0.005148,1
CENPW,0.005148,1
RPL10,0.005148,1
PPP4C,0.005148,1
INTS6,0.005148,1
HEATR1,0.005229,1
RAD51,0.00524,1
SNRPD3,0.005251,1
TBL3,0.005284,1
THAP1,0.005433,1
UBL5,0.005522,1
FCF1,0.005532,1
CLTC,0.005565,1
SF3B5,0.005572,1
NSF,0.005572,1
URB2,0.005605,1
METTL16,0.005682,1
NUDT21,0.005691,1
PPP2R1A,0.005723,1
OGT,0.005733,1
HINFP,0.005809,1
GFM2,0.005846,1
EIF2S3,0.005877,1
WDR75,0.005908,1
TUBD1,0.005982,1
FAM96B,0.006069,1
SRBD1,0.006069,1
GNL2,0.006069,1
WDR12,0.006069,1
USP37,0.00612,1
COPS4,0.006245,1
HNRNPH1,0.006245,1
PSMG2,0.006247,1
NOC4L,0.006247,1
EIF3D,0.006247,1
ATP6V1D,0.00634,1
UMPS,0.006356,1
PGK1,0.006541,1
EXOSC2,0.006569,1
DNTTIP2,0.006618,1
SUPT4H1,0.006632,1
LONP1,0.006632,1
FIP1L1,0.006639,1
PARS2,0.006667,1
INTS1,0.006667,1
MVK,0.006673,1
PRIM1,0.006701,1
DCTN6,0.006728,1
CPSF3,0.006735,1
DDX55,0.006824,1
NCBP1,0.006912,1
POLD1,0.006943,1
EFTUD2,0.006943,1
SAMM50,0.006943,1
ALG2,0.006969,1
MECR,0.006995,1
GTF3C3,0.006999,1
PPAN,0.006999,1
MCM5,0.006999,1
YRDC,0.006999,1
RRP9,0.007025,1
TRAPPC11,0.007071,1
POLE3,0.007076,1
RPL18,0.007102,1
CENPA,0.007187,1
PMF1,0.007212,1
EIF2B4,0.007268,1
PDRG1,0.007268,1
MOCS3,0.007269,1
LRPPRC,0.007269,1
MDN1,0.007269,1
ANAPC5,0.007377,1
TKT,0.007382,1
NCAPG2,0.007387,1
TRIAP1,0.007455,1
RBM19,0.007484,1
SLU7,0.007488,1
TAF2,0.007512,1
DDX46,0.007517,1
TIMM13,0.007579,1
RRM1,0.00764,1
SKIV2L2,0.007645,1
HUWE1,0.007725,1
SRSF11,0.007729,1
ADSL,0.007771,1
CTU2,0.007893,1
GTF2B,0.008054,1
HAUS4,0.008095,1
PPP2CA,0.008139,1
PCID2,0.008146,1
RBBP5,0.008149,1
GGPS1,0.008263,1
DNM2,0.008343,1
MRPS27,0.008367,1
MRPL11,0.008504,1
NELFCD,0.008504,1
HDAC3,0.0086,1
NHLRC2,0.008609,1
MED6,0.008609,1
SIN3A,0.008616,1
DDX41,0.008732,1
RPL10A,0.008735,1
NCL,0.00879,1
COPB1,0.008918,1
AASDHPPT,0.00909,1
BCS1L,0.00909,1
SNUPN,0.00909,1
PPIL4,0.00909,1
SNRPD2,0.00909,1
CDCA8,0.009095,1
SEH1L,0.009095,1
SPDL1,0.009149,1
MRPL20,0.009272,1
DCTN4,0.009291,1
RAE1,0.009429,1
RAC1,0.00943,1
SMC2,0.009431,1
LSG1,0.0095,1
TRAIP,0.009535,1
NUP88,0.009552,1
DDX54,0.009587,1
CDC16,0.009774,1
GPI,0.009825,1
TBCD,0.009909,1
PELO,0.009909,1
SAP18,0.009943,1
RPAIN,0.010057,1
NDOR1,0.010057,1
MRPS10,0.010057,1
MRPS18B,0.010057,1
DNM1L,0.010057,1
NUP155,0.010057,1
RBM48,0.010106,1
HARS,0.010155,1
NIP7,0.010202,1
RPS9,0.010297,1
RARS2,0.010297,1
GMPPB,0.010297,1
TAF13,0.010297,1
GMPS,0.010297,1
RRP1,0.010406,1
MED4,0.010406,1
MMS19,0.010406,1
TRAPPC8,0.010406,1
EXOSC9,0.010485,1
NCAPD2,0.010532,1
LUC7L3,0.010609,1
MCM4,0.010624,1
FDX1L,0.010684,1
SRSF7,0.010684,1
QARS,0.010696,1
THOC2,0.010696,1
FEN1,0.010868,1
ARCN1,0.010957,1
XRCC3,0.010971,1
RCL1,0.011011,1
METAP2,0.011011,1
ATP6V1A,0.011011,1
UTP20,0.011115,1
DHX9,0.01116,1
PDPK1,0.011189,1
POLR3H,0.011306,1
EPRS,0.011306,1
RPS11,0.011317,1
MPHOSPH10,0.011317,1
XAB2,0.011391,1
ATP6V1C1,0.011449,1
TUBGCP3,0.011582,1
TRAPPC1,0.011607,1
HSPA14,0.011607,1
POLR3A,0.011738,1
CTNNBL1,0.011892,1
PLRG1,0.011892,1
ISCU,0.011892,1
IPO7,0.011892,1
PMPCA,0.011892,1
ELP5,0.011892,1
MRPS7,0.011892,1
OPA1,0.011892,1
DAD1,0.011892,1
MCMBP,0.012022,1
USP39,0.012207,1
FARSA,0.01231,1
NHP2,0.01231,1
ECD,0.012478,1
RAN,0.012504,1
DDX20,0.012685,1
PNO1,0.012812,1
RPS21,0.012923,1
WDR82,0.012948,1
MRPS12,0.012982,1
POLA1,0.012982,1
RPUSD4,0.013036,1
DNAJC11,0.013089,1
WDR3,0.013098,1
PHAX,0.013108,1
THOC1,0.013108,1
CCND1,0.013108,1
POLR3K,0.013118,1
PFDN6,0.01327,1
UTP3,0.013354,1
RNGTT,0.013354,1
RPS5,0.013354,1
RPL13,0.013354,1
PTPMT1,0.013391,1
VPS13D,0.013451,1
UTP15,0.013451,1
RPTOR,0.013455,1
PSMC3,0.013473,1
GTF2A2,0.013473,1
TERF2,0.013607,1
RPL9,0.013756000000000001,1
NARS,0.013785,1
SMC6,0.013849,1
MRPL4,0.013915,1
DHX16,0.013939,1
CRCP,0.013939,1
RNASEH2A,0.013939,1
PMVK,0.013939,1
HSD17B10,0.013939,1
DHX33,0.013939,1
POLE,0.014099,1
EIF4A1,0.014377,1
WDR74,0.014378,1
CKAP5,0.014617,1
RUVBL1,0.014624,1
IPO9,0.014671,1
TP53RK,0.014685,1
ZBTB11,0.014758,1
WDR46,0.015499,1
MIPEP,0.015505,1
COG2,0.015515,1
WRB,0.015515,1
NAA50,0.015515,1
MRPL53,0.015599,1
COPS5,0.015618,1
SARS,0.015636,1
MRPL21,0.015882,1
DDX56,0.015978,1
UBR4,0.015983,1
ATP6V1B2,0.016068,1
PUF60,0.016228,1
IDH3A,0.016379,1
RNPC3,0.016384,1
DBR1,0.016418,1
PNN,0.016418,1
KANSL3,0.016453,1
EMC1,0.016495,1
NOB1,0.016538,1
ERCC2,0.01678,1
UXT,0.016965,1
NAE1,0.016969,1
NAT10,0.017043,1
THG1L,0.017059,1
DR1,0.017062,1
PRPF40A,0.017098,1
NAPA,0.01713,1
YTHDC1,0.017136,1
ATIC,0.017136,1
CIAO1,0.017227,1
SLC30A9,0.017258,1
U2SURP,0.017286,1
VPS25,0.017401,1
WDR5,0.017401,1
ESPL1,0.017401,1
SNW1,0.017401,1
INTS9,0.017419,1
GUK1,0.017749,1
PGM3,0.01794,1
HCFC1,0.018052,1
EIF4G1,0.01814,1
WDR77,0.018239,1
CCNB1,0.018267,1
ACTR3,0.018528,1
TRMT61A,0.018528,1
HARS2,0.018528,1
PRKRIP1,0.018579,1
HNRNPK,0.018579,1
ALG1,0.018691,1
BCAS2,0.018801,1
CDK9,0.018827,1
TICRR,0.018974,1
RFT1,0.019165,1
HMGCR,0.01938,1
CHEK1,0.019453,1
PSMD13,0.019453,1
ILF2,0.019453,1
INO80,0.019749,1
SNRNP35,0.01982,1
TMED2,0.019831,1
NARS2,0.019831,1
SETD1A,0.020019,1
CTC1,0.0201,1
WARS2,0.0201,1
MRPS22,0.020215,1
DYNLRB1,0.020215,1
ADAT3,0.020226,1
RBMX,0.020226,1
EIF3H,0.020328,1
RTFDC1,0.020328,1
DDX27,0.02043,1
MRPS25,0.020552,1
KIAA1524,0.020552,1
TNPO3,0.020801,1
EXOSC4,0.020857,1
POP1,0.021119,1
BRIX1,0.021119,1
POLR1E,0.021119,1
PSMD2,0.021123,1
RPL3,0.021267,1
PIK3C3,0.021267,1
VARS2,0.021558,1
RBBP6,0.021558,1
XRN2,0.021578,1
PSMA1,0.021687,1
SRSF2,0.021873,1
UTP23,0.021873,1
UTP6,0.022007,1
CTR9,0.022007,1
OGDH,0.022007,1
MCM10,0.022007,1
TAF6,0.022057,1
PSMD11,0.022163,1
WDR7,0.022202,1
SPATA5L1,0.022466,1
POP7,0.022733,1
EXOC1,0.022913,1
DDX18,0.023035,1
TRMT6,0.023035,1
HAUS5,0.023042,1
TUBGCP6,0.023159,1
TIMM10,0.023159,1
SFSWAP,0.02326,1
C12orf45,0.023505,1
DHX15,0.023595,1
CENPL,0.023673,1
ATP5A1,0.023815,1
KANSL1,0.023989,1
UROD,0.023989,1
UQCRB,0.024167,1
CUL2,0.02427,1
GINS3,0.024811,1
CDC20,0.024917,1
RTF1,0.024917,1
SYS1,0.024933,1
MRPL37,0.025097,1
DNAJC9,0.025229,1
SMARCA5,0.025238,1
MRPS6,0.025238,1
CSE1L,0.025238,1
MRPL28,0.025284,1
USO1,0.025382,1
DGCR8,0.025387,1
DDX6,0.025553,1
RPAP2,0.025577,1
PRPF31,0.025858,1
ALG11,0.025903,1
MFAP1,0.026021,1
ORC5,0.026022,1
MRGBP,0.026229,1
NOP14,0.026356,1
ARIH1,0.026903,1
NUP133,0.026946,1
ZNF574,0.027047,1
MCM3AP,0.027423,1
PCF11,0.027534,1
GTF3C4,0.027534,1
MTOR,0.027955,1
NUP98,0.027955,1
SMG1,0.027977,1
EIF5B,0.028162,1
NOP10,0.028186,1
CTDP1,0.028208,1
WDR92,0.028332,1
MCM6,0.028332,1
COG4,0.028436,1
VMP1,0.028496,1
SPC24,0.028661,1
C21orf59,0.028687,1
TNPO1,0.028708,1
GINS4,0.028887,1
XRCC2,0.028937,1
DDX47,0.028989,1
NUP205,0.028989,1
DYNC1H1,0.028989,1
MRPL27,0.029296,1
MRPL45,0.029531,1
CENPN,0.029698,1
MCM2,0.029874,1
TTC27,0.029884,1
POLD3,0.029991,1
YKT6,0.030127,1
KNTC1,0.030234,1
ANAPC10,0.030234,1
BRF2,0.030552,1
MRPS14,0.030552,1
PPWD1,0.030744,1
COPZ1,0.030849,1
CEBPZ,0.030873,1
TOMM40,0.031063,1
CCNH,0.031063,1
COX15,0.031187,1
RABGGTA,0.031492,1
ORC3,0.031615,1
ATXN7L3,0.032006,1
PTK2,0.032023,1
NOL12,0.032314,1
ACSL3,0.032321,1
URM1,0.032364,1
POLR2C,0.032828,1
TUBGCP2,0.033178,1
ALYREF,0.033178,1
PCBP1,0.033178,1
TUBGCP4,0.033178,1
GTF2E2,0.033236,1
DDX3X,0.033236,1
TTI1,0.033236,1
CD3EAP,0.033236,1
PSMC5,0.033236,1
MRPS34,0.033398,1
PPIL2,0.03361,1
MRPS18A,0.033612,1
ZMAT5,0.033748,1
PSMB5,0.034406,1
BARD1,0.034468,1
PMPCB,0.034547,1
DDX5,0.034561,1
CCNA2,0.034649,1
TAF1B,0.034811,1
DOLK,0.034945,1
AURKB,0.03548,1
ORC6,0.036385,1
NCAPD3,0.036388,1
SNRPB,0.036504,1
DDOST,0.036824,1
ARFRP1,0.036976,1
MVD,0.036976,1
SARS2,0.037008,1
SURF6,0.03706,1
CDC123,0.037312,1
CTDNEP1,0.037317,1
COPB2,0.037635,1
SACM1L,0.037646,1
MRPS2,0.037729,1
INTS4,0.038005,1
POLR2B,0.038005,1
TTC1,0.038052,1
PSMA2,0.038216,1
DONSON,0.038216,1
UPF2,0.038262,1
SBNO1,0.038362,1
USP36,0.038362,1
U2AF2,0.039031,1
CDK12,0.03944,1
KAT8,0.039759,1
TMEM199,0.039759,1
EIF2B2,0.039913,1
SS18L2,0.039913,1
ELAC2,0.039996,1
DPAGT1,0.040119,1
MIS18A,0.040284,1
GET4,0.040284,1
ASNA1,0.040284,1
RRP12,0.040493,1
WDR33,0.040554,1
SNRNP48,0.040596,1
DHX35,0.040734,1
GTF3C5,0.040818,1
RTEL1,0.041415,1
DNMT1,0.041474,1
POLE2,0.04181,1
RPIA,0.042274,1
YEATS4,0.042278,1
N6AMT1,0.042851,1
YEATS2,0.042939,1
PPP1R8,0.042974,1
AKIRIN2,0.04306,1
SF3B4,0.04306,1
CDAN1,0.04306,1
TIMM23,0.043182,1
PSTK,0.04329,1
MRPL12,0.043364,1
UQCRC1,0.04354,1
MRPS24,0.043673,1
SLC35B1,0.043793,1
CCDC115,0.043849,1
BUB1B,0.044071,1
TPR,0.044118,1
GTF2H4,0.044491,1
PPP1R10,0.044939,1
SPC25,0.045048,1
TOPBP1,0.045048,1
NR2C2AP,0.045106,1
CEP57,0.04526,1
DSCC1,0.045376,1
TBCC,0.045455,1
TSFM,0.045568,1
TRMT112,0.045568,1
CHAF1A,0.045568,1
NSMCE1,0.046034,1
ITGAV,0.046164,1
UQCRFS1,0.046718,1
LAS1L,0.046802,1
WDR55,0.046802,1
PRPF4B,0.047422,1
POLR2D,0.047753,1
EIF1AD,0.047908,1
GTF2A1,0.047908,1
C16orf72,0.047942,1
ZNF207,0.048423,1
WDR73,0.049566,1
CHMP4B,0.049566,1
LRR1,0.05006,1
DDX1,0.05006,1
DHDDS,0.050351,1
WEE1,0.050351,1
TBP,0.050681,1
C1orf109,0.050905,1
ABT1,0.051265,1
ESF1,0.051295,1
AARS2,0.051295,1
STRIP1,0.051309,1
SYMPK,0.051312,1
PFAS,0.051539,1
SUPV3L1,0.051568,1
MRPS18C,0.052096,1
SNAPC2,0.052134,1
NELFB,0.052685,1
SRP72,0.052685,1
GTF3C1,0.052685,1
AAMP,0.05269,1
PET117,0.053379,1
TBCE,0.053599,1
DMAP1,0.053898,1
TAF4,0.053898,1
NUP93,0.053915,1
ARPC4,0.053915,1
PSMD1,0.053986,1
ATP6V1G1,0.054101,1
NOL7,0.054389,1
POP4,0.054553,1
MTPAP,0.054553,1
ANKLE2,0.054553,1
GTF2H3,0.054553,1
CEP192,0.054553,1
RPL38,0.054553,1
INTS7,0.054573,1
TEFM,0.054958,1
MRPS5,0.055024000000000003,1
CRNKL1,0.055105,1
HAUS1,0.055286,1
SMC5,0.055332,1
PELP1,0.055528,1
ZC3H8,0.056334,1
CCT2,0.056421,1
TEX10,0.056686,1
VPS18,0.057402,1
POLR2A,0.057402,1
RPP40,0.058104,1
CENPK,0.058212,1
EXOSC7,0.058422,1
NUDC,0.058422,1
GSPT1,0.05876,1
PAXBP1,0.058944,1
NOC2L,0.059455,1
POLR3C,0.059471,1
TOP3A,0.059789,1
AHCY,0.060424,1
FNTB,0.060476,1
RIOK1,0.06107,1
KRI1,0.06107,1
SPATA5,0.061465,1
QRSL1,0.061738,1
TSEN2,0.061759,1
DNLZ,0.061772,1
PARN,0.062046,1
EXOSC6,0.062236,1
CDC23,0.063345,1
RAD21,0.063473,1
SNRPC,0.063473,1
TSR1,0.063634,1
MRPS23,0.063955,1
SNRPE,0.063955,1
VPS28,0.065001,1
PRPF4,0.06527,1
SUPT6H,0.065402,1
TRAPPC5,0.065541,1
ANAPC2,0.065541,1
ACLY,0.065726,1
CDC5L,0.066126,1
POP5,0.066571,1
RPF1,0.066795,1
LSM4,0.06687,1
CCDC84,0.066945,1
PPP1R7,0.067145,1
HJURP,0.067601,1
POLR3D,0.067669000000000007,1
E4F1,0.068357,1
ALG14,0.068685,1
ATP5B,0.069325,1
UBTF,0.06989,1
CENPE,0.070351,1
DAP3,0.071692,1
NXT1,0.072642,1
FNBP4,0.072654,1
NVL,0.073105,1
OSBP,0.073758,1
NDUFB7,0.074333,1
MRPL14,0.074873,1
DDB1,0.074873,1
PSMA3,0.074976,1
IPO13,0.075104,1
TOP1,0.07602,1
VHL,0.076193,1
PKMYT1,0.076896,1
MRPL47,0.076976,1
SF1,0.077254,1
MRPL43,0.077281,1
TTK,0.077281,1
DHX38,0.077281,1
GEMIN2,0.077281,1
TXNRD1,0.077594,1
CDT1,0.077602,1
GADD45GIP1,0.078143,1
SEC63,0.078558,1
SF3A1,0.078924,1
SEPSECS,0.079092,1
COA5,0.079197,1
UQCRQ,0.079582,1
DROSHA,0.080266,1
ECT2,0.080606,1
ORC1,0.080993,1
RNMT,0.080993,1
NEDD1,0.081297,1
DIMT1,0.081317,1
RAD9A,0.081683,1
PREB,0.08183,1
TLN1,0.082433,1
NXF1,0.083662,1
CSNK1A1,0.084028,1
GARS,0.08546,1
CHMP2A,0.086916,1
SMC3,0.086916,1
HAUS8,0.08749,1
RPL29,0.08769,1
MRPL19,0.088328,1
PDCD5,0.088923,1
CHMP3,0.089099,1
MYC,0.089362,1
CHMP6,0.089524,1
TRAPPC3,0.089907,1
RRS1,0.089981,1
INTS8,0.090262,1
CSTF1,0.090368,1
MED17,0.090696,1
GLRX3,0.090887,1
TSEN54,0.092108,1
ANAPC4,0.092108,1
WDR25,0.092108,1
CEP85,0.092108,1
SART3,0.092179,1
SSRP1,0.092224,1
ZCCHC9,0.092293,1
SRF,0.092293,1
BRCA1,0.092557,1
TRAPPC4,0.093456,1
MRPL38,0.093927,1
METTL17,0.094149,1
RPS19BP1,0.094601,1
MED7,0.094809,1
C18orf21,0.09568,1
CTPS1,0.09568,1
DARS2,0.09587,1
TAF10,0.096789,1
EXOSC1,0.097265,1
GFER,0.09836,1
SNIP1,0.09836,1
URB1,0.098739,1
RBM34,0.099137,1
ALG13,0.099189,1
MED30,0.099403,1
ATP5C1,0.099585,1
COPS3,0.100576,1
FANCI,0.100847,1
POLR3F,0.100969,1
SRRT,0.103147,1
DCTN2,0.103332,1
MRPL40,0.103332,1
MRPL46,0.103387,1
MAD2L2,0.103626,1
COX4I1,0.104412,1
SHQ1,0.104885,1
ZNF830,0.105024,1
SF3B2,0.105884,1
EXOSC5,0.106397,1
GMNN,0.109715,1
INTS5,0.110171,1
ASCC3,0.110985,1
HAUS7,0.110985,1
ACTR6,0.11135,1
ACO2,0.111947,1
DDX59,0.111947,1
EEF2,0.113414,1
PKM,0.114085,1
DHX8,0.114958,1
TXN2,0.115374,1
PRPF38B,0.115414,1
ISG20L2,0.116229,1
CNOT3,0.117234,1
BCCIP,0.117234,1
GRWD1,0.118031,1
FAM98B,0.118372,1
COPG1,0.11902,1
CUL1,0.119051,1
RFC4,0.119051,1
TUBE1,0.119064,1
CENPI,0.119237,1
DHODH,0.120923,1
CTU1,0.12108,1
TAF1,0.12108,1
MRPL18,0.12108,1
ANAPC15,0.121204,1
SKA1,0.123507,1
NOC3L,0.12518,1
ZNF407,0.125857,1
LTV1,0.126856,1
SMC4,0.128874,1
HYOU1,0.129458,1
SYVN1,0.129701,1
DNAJA3,0.130051,1
PRPF6,0.130121,1
DCAF7,0.130786,1
NGDN,0.130875,1
LIAS,0.13141,1
RPP38,0.131558,1
CPSF1,0.131558,1
SMNDC1,0.131803,1
AATF,0.132157,1
GTPBP8,0.133305,1
MYBBP1A,0.133739,1
RNASEH2B,0.134378,1
RRP15,0.134557,1
TMEM258,0.134969,1
LAGE3,0.136121,1
PSMD12,0.136696,1
KIN,0.137451,1
RBM28,0.139839,1
SEC16A,0.140058,1
RNF20,0.140069,1
RCC1,0.140092,1
NRBP1,0.140402,1
DIEXF,0.141367,1
RNF8,0.141466,1
NUP62,0.141831,1
ZNRD1,0.142263,1
ARGLU1,0.142763,1
LIN52,0.143129,1
MRPS35,0.143949,1
PSMC2,0.144732,1
KANSL2,0.146441,1
BNIP1,0.14662,1
OXA1L,0.146878,1
COX6B1,0.147687,1
HNRNPU,0.147717,1
ANKRD49,0.149341,1
NUP214,0.14944,1
CDC37,0.150506,1
CPSF4,0.154943,1
TUBGCP5,0.156655,1
MYBL2,0.156872,1
MRPL34,0.156936,1
DOT1L,0.156943,1
EIF3G,0.158522,1
MRPL41,0.158917,1
ATL2,0.159518,1
C15orf41,0.161506,1
CDCA5,0.162151,1
NSMCE2,0.162694,1
ZNHIT2,0.162828,1
COG8,0.165042,1
DICER1,0.165322,1
FTSJ3,0.165707,1
TACC3,0.165822,1
CHERP,0.166256,1
RPS2,0.1671,1
ZWILCH,0.167405,1
CUL3,0.169373,1
WNK1,0.170813,1
COA3,0.172371,1
NOLC1,0.172475,1
NRDE2,0.175366,1
SUPT5H,0.177191,1
