gene,sgRNA,t_value,dof,p_value_neg,p_value_pos,p_value_twosided,log2FC,fdr_neg,fdr_pos,fdr_twosided
PSMD6,PSMD6-7,-58.48672182506964,3.329735041802885,1.96283615165737e-6,0.9999980371638484,3.925672303450867e-6,-2.800586641008314,1.0168682020345657e-4,0.9999999089136472,1.2035676847092845e-4
COPA,COPA-8,-78.39202061326242,3.9579833636363437,9.1086352740837e-8,0.9999999089136472,1.8217270536524666e-7,-4.283704630719566,3.6472844625063364e-5,0.9999999089136472,6.38323951235309e-5
RPL18A,RPL18A-6,-27.478789900428094,3.759957181521041,8.957128865210492e-6,0.9999910428711348,1.791425773034483e-5,-2.895309114213296,1.8314469871206986e-4,0.9999999089136472,2.4593716684087683e-4
RPL5,RPL5-5,-24.139430930867768,2.792232777885878,1.2565949224951683e-4,0.9998743405077505,2.513189844990382e-4,-2.440669000321785,9.738610649337554e-4,0.9999999089136472,0.0014376044291879507
POLR2F,POLR2F-2,-32.53136506625768,2.3620499438765825,1.7270920047232906e-4,0.9998272907995277,3.454184009445971e-4,-1.1042159169940646,0.001185525297527916,0.9999999089136472,0.0017563337741151206
PSMB3,PSMB3-9,-43.99172415650986,2.4230306013118605,7.050481514860671e-5,0.9999294951848514,1.4100963029717306e-4,-3.3934730282756185,6.216066730074408e-4,0.9999999089136472,8.915148336551534e-4
POLR2D,POLR2D-9,-63.06589974284227,3.711721485465285,4.60569305693209e-7,0.9999995394306943,9.211386113872067e-7,-2.8442118754419194,7.329291806770433e-5,0.9999999089136472,1.0435416067200443e-4
PSMB2,PSMB2-2,-92.43991353370474,3.367073034331827,3.74708289709414e-7,0.9999996252917103,7.494165794597052e-7,-4.522639762691236,7.329291806770433e-5,0.9999999089136472,1.0435416067200443e-4
PSMA3,PSMA3-6,-19.359439970772325,2.064970454168195,0.0011440518305725783,0.9988559481694275,0.002288103661145291,-3.4351011164295535,0.004505876267132163,0.9999999089136472,0.00635510872358562
RPL34,RPL34-1,-24.453883886708873,2.897009743398168,9.501224980212617e-5,0.9999049877501979,1.900244996042577e-4,-2.432477835277945,7.693101407039386e-4,0.9999999089136472,0.0011232871993107003
PSMB2,PSMB2-10,-48.17814263376887,2.8825738754251398,1.39683277491947e-5,0.9999860316722508,2.7936655498272955e-5,-3.3103954413231413,2.2751801638942553e-4,0.9999999089136472,3.2345934860048567e-4
RPS24,RPS24-7,-18.213344169898097,3.4403816431406735,7.620913840858184e-5,0.9999237908615914,1.5241827681711229e-4,-1.5391319996972221,6.597926307265508e-4,0.9999999089136472,9.511296365015903e-4
NUP93,NUP93-2,-76.05224380451608,3.9678833733045993,9.943041486500237e-8,0.9999999005695851,1.9886082980313802e-7,-4.07022810560137,3.6472844625063364e-5,0.9999999089136472,6.38323951235309e-5
PSMC4,PSMC4-5,-0.2126405290889161,2.5666358761493635,0.4236731767423241,0.5763268232576759,0.8473463534846482,-0.018505864544792416,0.9999998671542245,0.9500001323338364,0.8607820779056521
RPL27,RPL27-10,-20.058041334340068,3.411567842885119,5.810099635801342e-5,0.9999418990036419,1.1620199271589193e-4,-2.6729831572754446,5.524139658834603e-4,0.9999999089136472,7.809098951047003e-4
RPL36,RPL36-1,-43.25364120496116,3.3311747036090478,5.333025575919714e-6,0.9999946669744241,1.066605115185304e-5,-2.730184694404379,1.4141437797276e-4,0.9999999089136472,1.835905959644664e-4
RPL9,RPL9-3,-42.52599373608017,2.770250392955677,2.7646779189185293e-5,0.9999723532208108,5.529355837841088e-5,-2.5636123826104456,3.4958624737904036e-4,0.9999999089136472,4.8749641836378765e-4
RPS19,RPS19-2,-20.446613227994078,2.1684928383992053,8.031347957535463e-4,0.9991968652042464,0.0016062695915071146,-2.263143831425772,0.003461243138717682,0.9999999089136472,0.004979723999574292
PSMC2,PSMC2-14,-25.745783323989784,2.1859304681697878,4.668525934117719e-4,0.9995331474065883,9.337051868236745e-4,-1.779584681271464,0.0023612912750984884,0.9999999089136472,0.0034425101324795033
NUP54,NUP54-18,-54.25477193598634,3.5966990069806184,1.1318927610747788e-6,0.9999988681072389,2.263785522149675e-6,-2.9087500944843807,7.897858920572822e-5,0.9999999089136472,1.0435416067200443e-4
PSMB2,PSMB2-12,-25.923000616172253,2.701807673518645,1.280756969501669e-4,0.9998719243030498,2.5615139390033903e-4,-4.5239320657182525,9.846459581528833e-4,0.9999999089136472,0.0014565768611729338
COPS4,COPS4-9,-83.4488699660573,3.216130784169541,8.912576965858609e-7,0.9999991087423035,1.78251539328933e-6,-1.514434640111217,7.490742570049274e-5,0.9999999089136472,1.0435416067200443e-4
RPS11,RPS11-1,-21.733404279505216,2.2327570768369864,6.04552078977026e-4,0.999395447921023,0.0012091041579540551,-3.1905938862668,0.0028479144504751077,0.9999999089136472,0.004120386864517188
POLR2F,POLR2F-1,-11.054271856142403,3.927605158242707,2.0999654352946368e-4,0.9997900034564705,4.1999308705897853e-4,-0.8287754870215167,0.0013663155336893576,0.9999999089136472,0.0020121135004294395
NUP133,NUP133-7,11.304477345970986,2.526526677938374,0.9984271076504374,0.0015728923495625935,0.003145784699125187,0.35955537665711823,0.9999998671542245,0.012596246232747103,0.007997616655712447
RPL11,RPL11-8,-21.77008512144348,2.05451441138402,9.215928682552054e-4,0.9990784071317448,0.0018431857365104332,-5.846427267674782,0.0037848322495438137,0.9999999089136472,0.005518073186250861
PSMB2,PSMB2-3,-22.340606660797707,2.6432110480177977,2.1837022029881842e-4,0.9997816297797012,4.36740440597605e-4,-2.6567327199599813,0.0013897601437560562,0.9999999089136472,0.0020573900167367566
RPL35A,RPL35A-5,-29.669154730035828,2.3994987034087365,1.944813737247547e-4,0.9998055186262752,3.8896274744937287e-4,-2.2072159365199777,0.0013069692318146103,0.9999999089136472,0.0019168882066607556
RPS13,RPS13-9,-26.40071400581035,2.060660668571551,6.109079851146007e-4,0.9993890920148853,0.0012218159702290787,-2.257681145751892,0.002858812025815986,0.9999999089136472,0.004147290685338583
PSMD6,PSMD6-18,-20.356044833166518,2.8409743151420566,1.8175828198818488e-4,0.9998182417180118,3.635165639763738e-4,-1.866856397973459,0.001230068373173561,0.9999999089136472,0.0018290021883837445
PSMD6,PSMD6-4,-21.840009245007078,2.069062011583259,8.839628621287456e-4,0.9991160371378712,0.0017679257242575463,-2.5018300271211125,0.0036774385736178554,0.9999999089136472,0.005342693776765729
RPL35A,RPL35A-4,-47.237303865064874,3.3063353719346646,4.27377413249894e-6,0.9999957262258675,8.547548264958849e-6,-3.0898080759149043,1.2834677941660878e-4,0.9999999089136472,1.610626251495187e-4
RPS19,RPS19-8,-82.82777302034147,2.9133951438332644,2.6300646595744762e-6,0.9999973699353404,5.260129319228923e-6,-2.002081857484338,1.0531217241046133e-4,0.9999999089136472,1.2035676847092845e-4
POLR2D,POLR2D-2,-30.51019085246773,3.4819386796629677,1.1788294244913328e-5,0.9999882117057551,2.357658848994859e-5,-2.3985643268328705,2.1052592096041823e-4,0.9999999089136472,2.9149742902174927e-4
RPS13,RPS13-8,-24.88235993256484,2.2554296154769222,4.2279003940610293e-4,0.9995772099605938,8.455800788120804e-4,-2.376794927678006,0.002196222853347378,0.9999999089136472,0.003199222266686651
COPZ1,COPZ1-17,-17.130644014641348,3.363383539148868,1.0842356161246536e-4,0.9998915764383876,2.1684712322489474e-4,-0.7398427991374987,8.611160554510679e-4,0.9999999089136472,0.0012629702146613566
RPS8,RPS8-4,-25.08670906687616,2.0367979398443263,7.211862430663754e-4,0.9992788137569336,0.0014423724861327702,-3.2722688362808157,0.0032206843720905686,0.9999999089136472,0.004635852706266195
RPL35A,RPL35A-1,-24.80109397070979,2.960398730561708,7.874465367030959e-5,0.9999212553463297,1.5748930734060806e-4,-2.681497087618464,6.756572515818528e-4,0.9999999089136472,9.764337055117701e-4
PSMD11,PSMD11-5,-45.395701123333744,2.912208816259548,1.5199937048152904e-5,0.9999848000629519,3.039987409625411e-5,-3.5679571897936846,2.3419278025472166e-4,0.9999999089136472,3.391757507140637e-4
RPL18A,RPL18A-8,-76.30437646947692,2.8725380685975574,3.845139158457375e-6,0.9999961548608416,7.690278317040722e-6,-2.0756358783906155,1.2741995625094955e-4,0.9999999089136472,1.5396578047241946e-4
PSMD11,PSMD11-9,-23.242636444827447,3.9921032694041347,1.0321373190662668e-5,0.9999896786268093,2.0642746381360766e-5,-2.091255687506674,2.0160180126505478e-4,0.9999999089136472,2.7174903112996845e-4
POLR2A,POLR2A-2,-84.57672014504672,2.5631824870025754,8.688208443610646e-6,0.9999913117915564,1.7376416887149304e-5,-2.751928323527519,1.8150800683282243e-4,0.9999999089136472,2.4201067577609393e-4
POLR2D,POLR2D-4,-15.524297378118533,3.0895862006234602,2.463554562633531e-4,0.9997536445437366,4.927109125267837e-4,-1.6496243787666565,0.0015010792954976472,0.9999999089136472,0.002216546997090583
COPS4,COPS4-6,-43.333645115940485,3.3274695815862585,5.355570434704897e-6,0.9999946444295653,1.0711140869368307e-5,-1.3974918497796818,1.4141437797276e-4,0.9999999089136472,1.835905959644664e-4
RPL34,RPL34-5,-28.453294668883608,2.3874202877786543,2.2178636041970086e-4,0.9997782136395803,4.4357272083939137e-4,-3.0993205614657384,0.0013966752174761855,0.9999999089136472,0.002064650321486561
RPL11,RPL11-7,-12.69860444345602,2.4950699454133916,0.0012439754349449184,0.9987560245650551,0.0024879508698898434,-1.084452512039718,0.004820404810411559,0.9999999089136472,0.0067923885964890325
NUP54,NUP54-19,-26.103153300339457,2.597808813417779,1.619077771250527e-4,0.9998380922228749,3.238155542499843e-4,-1.9200241994441214,0.0011388571240719377,0.9999999089136472,0.0016867397405175664
RPL9,RPL9-7,-49.544610922230525,3.433665642469919,2.516089103857078e-6,0.9999974839108962,5.032178207686755e-6,-3.325276300490426,1.0531217241046133e-4,0.9999999089136472,1.2035676847092845e-4
RPL3,RPL3-11,-10.239568830660689,2.572403335327148,0.001874115106529421,0.9981258848934705,0.003748230213058923,-1.3915947763413161,0.0067707692382510285,0.9999999089136472,0.009073171875943638
RPS3A,RPS3A-1,-23.399839828047,3.169034501410791,5.8632907929357914e-5,0.9999413670920706,1.1726581585858042e-4,-1.3543695415014554,5.524139658834603e-4,0.9999999089136472,7.825864516673319e-4
RPS24,RPS24-5,-24.831641000971036,3.976615296173049,8.205669857628408e-6,0.9999917943301424,1.6411339715194373e-5,-2.0382290888855703,1.7921928939047498e-4,0.9999999089136472,2.3539249949704167e-4
COPZ1,COPZ1-11,-16.84217518565571,2.193661009519598,0.0011570887594660616,0.9988429112405339,0.002314177518932148,-1.5612742937259227,0.004522704964225813,0.9999999089136472,0.006375847685957246
RPL30,RPL30-8,-37.03342344225609,2.8496591102174262,3.2593567232393005e-5,0.9999674064327676,6.518713446479474e-5,-2.059525674658813,3.85264986795561e-4,0.9999999089136472,5.400295541417381e-4
POLA1,POLA1-3,-39.399961432317106,2.8328597168698826,2.864285270536386e-5,0.9999713571472947,5.728570541085887e-5,-3.151314473187334,3.501391878288833e-4,0.9999999089136472,4.939463542574459e-4
RPL36,RPL36-5,-16.251721274096436,2.3290181074876455,9.459600863480183e-4,0.9990540399136519,0.0018919201726959045,-1.9448364123138404,0.0038519815380527356,0.9999999089136472,0.0055942624183408125
RPS19,RPS19-3,-28.459479273154383,3.7432898724590973,8.162755784794157e-6,0.9999918372442153,1.6325511569714735e-5,-3.488272838272584,1.7921928939047498e-4,0.9999999089136472,2.3539249949704167e-4
RPL18A,RPL18A-7,-50.25168404490248,3.3490154496335514,3.0724607372908334e-6,0.9999969275392627,6.144921474549037e-6,-2.8549555147886316,1.1356287571294196e-4,0.9999999089136472,1.3421067129640055e-4
RPL11,RPL11-9,-18.12031425578792,2.435894013104125,5.850904216026819e-4,0.9994149095783973,0.001170180843205415,-3.6788098502921365,0.0027835242334662245,0.9999999089136472,0.004030622904374207
COPB1,COPB1-6,-25.173320340207532,2.3043525663133697,3.6461328904438626e-4,0.9996353867109556,7.292265780887153e-4,-1.5516827566089848,0.002002247832980887,0.9999999089136472,0.0029321620985073445
NUP93,NUP93-10,-25.012822745120385,2.4566933289747395,2.544455010985789e-4,0.9997455544989015,5.088910021970872e-4,-3.3144017197530946,0.0015197719363554047,0.9999999089136472,0.0022583753901276476
RPL9,RPL9-6,-28.078386967238853,2.018422308250023,6.024944011502435e-4,0.9993975055988498,0.0012049888023004662,-5.157970263426794,0.0028479144504751077,0.9999999089136472,0.004120386864517188
PSMC1,PSMC1-4,-20.305420323138954,3.2011406149809405,8.578735900445072e-5,0.9999142126409956,1.7157471800888224e-4,-1.421499548432065,7.231723859936591e-4,0.9999999089136472,0.0010502121274301645
RPS13,RPS13-2,-19.139563966680235,2.2162730521944427,8.320878494395921e-4,0.9991679121505604,0.0016641756988791112,-1.687966032476524,0.003522627415468934,0.9999999089136472,0.005093225626187343
RPS9,RPS9-8,-32.76864227221531,2.5757530409107736,9.526317038893724e-5,0.9999047368296111,1.9052634077798558e-4,-2.6771305564899226,7.693101407039386e-4,0.9999999089136472,0.0011232871993107003
NUP98,NUP98-12,-15.90620067637905,3.841234057666678,5.98870450914697e-5,0.9999401129549085,1.1977409018282259e-4,-1.3792905534286053,5.587519449796348e-4,0.9999999089136472,7.88376031956798e-4
COPS2,COPS2-4,-28.155530155028266,2.357497599844723,2.456490867785607e-4,0.9997543509132214,4.912981735571975e-4,-1.7833651910563635,0.0015010792954976472,0.9999999089136472,0.002216546997090583
COPS4,COPS4-4,-23.783271930269645,2.3149371695973464,4.049069381933423e-4,0.9995950930618066,8.09813876386567e-4,-1.9369494422798574,0.0021263145770699563,0.9999999089136472,0.00310052245102586
PSMC2,PSMC2-2,-61.60771102998977,3.787632036450943,3.976809843681444e-7,0.9999996023190156,7.953619687306457e-7,-1.990295146685698,7.329291806770433e-5,0.9999999089136472,1.0435416067200443e-4
RPS8,RPS8-5,-10.366341325055302,3.889320676536897,2.821030192286729e-4,0.9997178969807713,5.642060384574155e-4,-1.3918161839155285,0.0016136964373735397,0.9999999089136472,0.0023991239068919304
COPS4,COPS4-7,-23.2582475894814,2.0747577655055904,7.655136692641858e-4,0.9992344863307359,0.0015310273385285011,-2.6985070175921546,0.0033591718546250346,0.9999999089136472,0.004823991056806196
RPL6,RPL6-2,-3.3891204942208573,2.3223100051266905,0.031219602643285452,0.9687803973567145,0.062439205286570765,-0.3338318546416357,0.09203079184109607,0.9999999089136472,0.07992094658110305
POLR2F,POLR2F-9,-17.86841963538179,3.3955350550507126,8.859389927648384e-5,0.9999114061007235,1.7718779855302458e-4,-1.2682451671311963,7.339546310750083e-4,0.9999999089136472,0.0010709275120091611
RPS9,RPS9-4,-24.29468062337507,2.5016012071511535,2.453034230452453e-4,0.9997546965769547,4.90606846090369e-4,-3.092516638820097,0.0015010792954976472,0.9999999089136472,0.002216546997090583
RPS13,RPS13-7,-22.842424715916724,2.3008036995642036,4.5967966089975875e-4,0.9995403203391002,9.193593217995399e-4,-2.693498637936006,0.002337312984786604,0.9999999089136472,0.0034244353032920846
RPS13,RPS13-6,-11.90695392632079,2.1123656994115634,0.002845127498404961,0.9971548725015951,0.005690254996809863,-1.2894184792471624,0.009764884021311314,0.9999999089136472,0.01242803420894154
PSMD7,PSMD7-5,-21.828676078059704,2.1249018273626983,7.737937578514172e-4,0.9992262062421485,0.0015475875157027197,-1.9651966380864785,0.003380071824069145,0.9999999089136472,0.004860233995393182
PSMC2,PSMC2-11,-14.390909943236382,2.850527838979265,4.7485124803878264e-4,0.9995251487519612,9.497024960776201e-4,-0.9594706900725303,0.0023891730333260217,0.9999999089136472,0.0034702056985954103
PSMC4,PSMC4-2,-38.3678889797225,3.0888302443912865,1.5280006378604834e-5,0.9999847199936214,3.056001275725251e-5,-1.6348646121802144,2.3419278025472166e-4,0.9999999089136472,3.391757507140637e-4
PSMC4,PSMC4-3,-84.83416623607455,2.4932541977395695,1.1118408762158412e-5,0.9999888815912379,2.223681752444584e-5,-2.9501969351080852,2.0835612757655954e-4,0.9999999089136472,2.849277552132327e-4
PSMB2,PSMB2-5,-19.93279225917226,3.3683786706880845,6.474594990325873e-5,0.9999352540500968,1.2949189980648868e-4,-2.471037636125393,5.815033444582396e-4,0.9999999089136472,8.296114380935708e-4
PSMB2,PSMB2-18,-20.281136460655866,3.225034743692214,8.196824102627351e-5,0.9999180317589738,1.6393648205248468e-4,-2.176322558085248,6.970927400552996e-4,0.9999999089136472,0.0010098907644387036
POLA1,POLA1-5,-7.573604629866003,3.9980434483063205,8.163907626657637e-4,0.9991836092373343,0.0016327815253316391,-0.8463110214324452,0.0034836191974026314,0.9999999089136472,0.005029176428986234
PSMD6,PSMD6-1,-16.78359218672615,2.8063927499583077,3.352883310126892e-4,0.9996647116689873,6.705766620254128e-4,-1.8753713331841464,0.001873326081995316,0.9999999089136472,0.0027657689794267025
RPL30,RPL30-1,-28.600467155840622,2.068117823874619,5.079427880441739e-4,0.9994920572119558,0.0010158855760882268,-2.802569341309157,0.002490474588318628,0.9999999089136472,0.003615800143039948
PSMB2,PSMB2-4,-19.77616880897315,3.800298571977503,2.8323402916873893e-5,0.9999716765970831,5.664680583361559e-5,-3.5139663569412463,3.501391878288833e-4,0.9999999089136472,4.939463542574459e-4
POLR2F,POLR2F-3,-81.45105575914044,2.7900757854642766,4.264095679371389e-6,0.9999957359043207,8.528191358880832e-6,-2.2331961048560895,1.2834677941660878e-4,0.9999999089136472,1.610626251495187e-4
PSMD7,PSMD7-7,-26.027156167180742,3.036545476116065,5.708968803006191e-5,0.9999429103119699,1.1417937606017503e-4,-3.2868303336337164,5.524139658834603e-4,0.9999999089136472,7.809098951047003e-4
PSMC2,PSMC2-7,-9.128416440593814,3.9404221323299624,4.2848039297756256e-4,0.9995715196070224,8.569607859552075e-4,-1.2173720692618506,0.0022138153637174065,0.9999999089136472,0.0032295659423645273
RPL27,RPL27-2,-36.07262505059759,3.215407504127588,1.3217538382052802e-5,0.999986782461618,2.6435076764030896e-5,-1.6779833436405163,2.2277809132880495e-4,0.9999999089136472,3.1363097247202084e-4
POLR2F,POLR2F-5,-15.977249218153279,2.226230242087467,0.0012137636075981715,0.9987862363924018,0.0024275272151963456,-1.4564283243510907,0.004722375817416367,0.9999999089136472,0.006665296153724824
RPS13,RPS13-5,-4.120617503976349,3.799715680916023,0.008109869785902474,0.9918901302140976,0.016219739571804892,-0.4114565274494648,0.026065501218235042,0.9999999089136472,0.02825253810581211
RPS9,RPS9-2,-22.0884024747792,3.9958358128885143,1.2537322594946135e-5,0.999987462677405,2.5074645189970823e-5,-3.2673750005590545,2.1514941095970063e-4,0.9999999089136472,3.012091753445245e-4
COPB1,COPB1-1,-21.273972608238,2.172643281450316,7.300062704557492e-4,0.9992699937295443,0.0014600125409114373,-2.1536959563722338,0.003232884912018318,0.9999999089136472,0.004645933946410235
RPL34,RPL34-7,-14.163053231012036,2.9695638488256964,4.02215539164048e-4,0.9995977844608359,8.044310783281716e-4,-1.7229275518518392,0.00212378644580577,0.9999999089136472,0.003092233065093492
POLR2D,POLR2D-1,-38.22585746988635,3.264089138503539,9.626878794097546e-6,0.9999903731212059,1.925375758826675e-5,-1.5841340982494128,1.9273813585682795e-4,0.9999999089136472,2.59321654796921e-4
COPS2,COPS2-9,-76.44604874495126,2.858379635907359,4.016529269160129e-6,0.9999959834707308,8.033058538359228e-6,-2.101810517999702,1.2834677941660878e-4,0.9999999089136472,1.5754631133394322e-4
NUP133,NUP133-6,-20.995095395809205,3.9375177240244565,1.7205382404968966e-5,0.999982794617595,3.441076480981131e-5,-2.3582829999038015,2.50520795320836e-4,0.9999999089136472,3.674304998025408e-4
RPL35A,RPL35A-6,-21.708216384226592,3.6980504256735607,2.4547754813812444e-5,0.9999754522451861,4.909550962750586e-5,-3.4820915052662134,3.187890861631589e-4,0.9999999089136472,4.451017429437088e-4
PSMB2,PSMB2-15,-37.15750635359516,2.9727462069941564,2.308098105001845e-5,0.99997691901895,4.616196210016632e-5,-2.71129768088786,3.038468875214758e-4,0.9999999089136472,4.280554188451272e-4
PSMD7,PSMD7-1,-39.62644698417921,3.0783746895438844,1.4236652444292358e-5,0.9999857633475557,2.847330488853217e-5,-2.259484675570702,2.2802371664941594e-4,0.9999999089136472,3.257481666414216e-4
COPS8,COPS8-10,-24.297051207430638,2.3231870843408213,3.7772180257988506e-4,0.9996222781974201,7.554436051597779e-4,-2.161991422072685,0.0020392733274116268,0.9999999089136472,0.0029875773850145952
PSMD6,PSMD6-5,-16.652872973254688,3.2735891967063195,1.406933515371935e-4,0.9998593066484628,2.813867030744266e-4,-2.2091604688850737,0.001040048544824946,0.9999999089136472,0.001545214980882994
COPS6,COPS6-8,-20.83803750176902,2.6530069280845665,2.5666215470622293e-4,0.9997433378452938,5.133243094124218e-4,-0.9312161839416344,0.0015197719363554047,0.9999999089136472,0.0022623089098255614
NUP98,NUP98-2,-13.982852536607993,2.357694700448191,0.0012682325538816628,0.9987317674461184,0.002536465107763286,-0.9524650116069608,0.004894664595503124,0.9999999089136472,0.006905220874109116
RPS3A,RPS3A-4,-4.243048182988345,2.0626260182948104,0.024297622296074423,0.9757023777039255,0.04859524459214892,-0.44782687768468143,0.07229106819358366,0.9999999089136472,0.06566809856909833
COPS4,COPS4-1,-29.19498497262496,2.30664579918363,2.577760932631956e-4,0.9997422239067368,5.155521865263246e-4,-3.56447250419801,0.0015197719363554047,0.9999999089136472,0.0022623089098255614
PSMB2,PSMB2-6,-43.24958249056173,2.9386432238630777,1.6218793517718632e-5,0.9999837812064822,3.2437587035305526e-5,-1.8144540643356724,2.3978862416196316e-4,0.9999999089136472,3.502530465272878e-4
RPL5,RPL5-2,-27.871009557376308,2.7022639045261463,1.0524581067509967e-4,0.9998947541893249,2.1049162135011734e-4,-1.5757085457662043,8.428435338230899e-4,0.9999999089136472,0.0012334295616918461
PSMD7,PSMD7-2,-17.459937312929878,2.1981128769018117,0.0010594490409703652,0.9989405509590297,0.0021188980819406567,-1.9862758873430053,0.0042422105348855045,0.9999999089136472,0.006096589990254405
RPL18A,RPL18A-4,-14.574898604887403,2.1948030005788994,0.0015819766339367366,0.9984180233660632,0.003163953267873554,-2.1496549850286986,0.005847229020050785,0.9999999089136472,0.008001471290596014
PSMD6,PSMD6-12,-24.956299100181752,3.9709107223730182,8.14370184398185e-6,0.999991856298156,1.6287403687975655e-5,-1.9248401363411425,1.7921928939047498e-4,0.9999999089136472,2.3539249949704167e-4
